trait,sweep_kind,sweep_id,mean_diff,lo95,hi95,eff_groups,mean_B_diag
Asthma,EUR_EAS,EUR_EAS_10,-0.000975744392545455,-0.00236871331024991,0.000222127075725718,1.21951219512195,0.0131772372815578
Asthma,EUR_EAS,EUR_EAS_11,0,0,0,1,0
Asthma,multi,equal,-0.00291130948188847,-0.00455193925938374,-0.00130249142233436,5,0.042919331107851
Asthma,multi,reported,-0.00199474324904141,-0.00403011685458673,-0.00037249342509307,1.60864374737596,0.0254323575987946
Asthma,multi,w25rest,-0.00153397506218403,-0.00273041891957719,-0.000307606538409996,4.92307692307692,0.0419743298928447
Asthma,multi,w50rest,-0.000862559402963002,-0.00194428517220749,0.000262274033618162,3.2,0.0337744098593444
COPD,EUR_AFR,EUR_AFR_01,0,0,0,1,0
COPD,EUR_AFR,EUR_AFR_02,0.00348980595095501,0.00167685152307959,0.0054395413642853,1.21951219512195,0.0137934690199441
COPD,EUR_AFR,EUR_AFR_03,0.00278608701587041,-4.37103704370001e-05,0.00575189625321271,1.47058823529412,0.0245217227021228
COPD,EUR_AFR,EUR_AFR_04,0.000507166823897289,-0.00241244429995923,0.00388337117719583,1.72413793103448,0.0321847610465362
COPD,EUR_AFR,EUR_AFR_05,0.00144953684603656,-0.00297274888110784,0.00549592619639633,1.92307692307692,0.0367825840531842
COPD,EUR_AFR,EUR_AFR_06,-0.0031585007755444,-0.00694130469829583,0.000434350174469255,2,0.0383151917220669
COPD,EUR_AFR,EUR_AFR_07,-0.00119189327013341,-0.00440328520518578,0.00197555313262637,1.92307692307692,0.0367825840531842
COPD,EUR_AFR,EUR_AFR_08,-0.00461896869104434,-0.00761470088697561,-0.00193419764036321,1.72413793103448,0.0321847610465362
COPD,EUR_AFR,EUR_AFR_09,-0.00222835119405084,-0.00460198458070463,-7.60705651879517e-05,1.47058823529412,0.0245217227021228
COPD,EUR_AFR,EUR_AFR_10,-0.0020007200002205,-0.00393307971843659,-0.000242085198517343,1.21951219512195,0.0137934690199441
COPD,EUR_AFR,EUR_AFR_11,0,0,0,1,0
COPD,EUR_EAS,EUR_EAS_01,0,0,0,1,0
COPD,EUR_EAS,EUR_EAS_02,-0.000628319605460233,-0.0016209072824114,0.000211920145860931,1.21951219512195,0.0127652387355144
COPD,EUR_EAS,EUR_EAS_03,-0.000969460091526802,-0.00293513658598965,0.000831729608969777,1.47058823529412,0.0226937577520256
COPD,EUR_EAS,EUR_EAS_04,-0.00197382683020322,-0.00443869960426409,7.04114031042879e-06,1.72413793103448,0.0297855570495336
COPD,EUR_EAS,EUR_EAS_05,-0.00179154552268366,-0.00400532219973662,0.000354477446670205,1.92307692307692,0.0340406366280384
COPD,EUR_EAS,EUR_EAS_06,-0.00223551352650946,-0.00500553912231662,0.000188226508402523,2,0.03545899648754
COPD,EUR_EAS,EUR_EAS_07,-0.00202155728599657,-0.00431456925696002,0.00039133398736252,1.92307692307692,0.0340406366280384
COPD,EUR_EAS,EUR_EAS_08,-0.000802040464690328,-0.00276629460820388,0.00104423597490305,1.72413793103448,0.0297855570495336
COPD,EUR_EAS,EUR_EAS_09,-0.000911670197045328,-0.0028946228004733,0.000948271733890977,1.47058823529412,0.0226937577520256
COPD,EUR_EAS,EUR_EAS_10,-0.000608573871008599,-0.0023846169021057,0.000861694610765946,1.21951219512195,0.0127652387355144
COPD,EUR_EAS,EUR_EAS_11,0,0,0,1,0
COPD,multi,equal,-0.00242011438829383,-0.00464573372569029,-0.000382599598589924,4,0.0475973432402072
COPD,multi,reported,-0.00251150262235147,-0.00464065617767738,-0.000695097996232004,1.70470568386948,0.0288801596455938
COPD,multi,w25rest,-0.00451821856515939,-0.00719210344239923,-0.00164255488176852,4,0.0475973432402072
COPD,multi,w50rest,-0.0033355232032751,-0.00610514393355809,-0.000744561205125735,3,0.0388880615794235
Gout,EUR_AFR,EUR_AFR_01,0,0,0,1,0
Gout,EUR_AFR,EUR_AFR_02,0.00295075228673715,0.000515119423146793,0.00568000747762896,1.21951219512195,0.013619902965045
Gout,EUR_AFR,EUR_AFR_03,0.00504385752524992,0.00180903736971114,0.00909796032400485,1.47058823529412,0.0242131608267466
Gout,EUR_AFR,EUR_AFR_04,0.00265772502008199,-0.00157749143476309,0.0075706386113552,1.72413793103448,0.0317797735851049
Gout,EUR_AFR,EUR_AFR_05,-0.000243463360727794,-0.00292164901074708,0.00228867748975704,1.92307692307692,0.0363197412401199
Gout,EUR_AFR,EUR_AFR_06,0.00118427938215624,-0.000793971567207127,0.00339825138107769,2,0.0378330637917916
Gout,EUR_AFR,EUR_AFR_07,-0.000726295930312962,-0.00391276416354456,0.00276361271677974,1.92307692307692,0.0363197412401199
Gout,EUR_AFR,EUR_AFR_08,-0.00153774395083304,-0.0039582999445952,0.000858812950511935,1.72413793103448,0.0317797735851049
Gout,EUR_AFR,EUR_AFR_09,0.000931133195453989,-0.00164664023807149,0.00328152889134503,1.47058823529412,0.0242131608267466
Gout,EUR_AFR,EUR_AFR_10,-0.000848114164992605,-0.00221785855641504,0.000578474458926025,1.21951219512195,0.013619902965045
Gout,EUR_AFR,EUR_AFR_11,0,0,0,1,0
Gout,EUR_EAS,EUR_EAS_01,0,0,0,1,0
Gout,EUR_EAS,EUR_EAS_02,-0.000238209890025849,-0.00170116374171213,0.00154367291931515,1.21951219512195,0.0127347981578483
Gout,EUR_EAS,EUR_EAS_03,-0.000871333673609364,-0.00231435853250626,0.000582821223201457,1.47058823529412,0.0226396411695081
Gout,EUR_EAS,EUR_EAS_04,-0.00315046794098564,-0.00611002012334856,-0.000733961572809766,1.72413793103448,0.0297145290349794
Gout,EUR_EAS,EUR_EAS_05,-0.000919405256113294,-0.00317366310465003,0.00139200912388094,1.92307692307692,0.0339594617542622
Gout,EUR_EAS,EUR_EAS_06,-0.00368418058045692,-0.0059047911607724,-0.00151090445684362,2,0.0353744393273564
Gout,EUR_EAS,EUR_EAS_07,-0.00183267942704609,-0.00394073428114355,0.000171516065764916,1.92307692307692,0.0339594617542622
Gout,EUR_EAS,EUR_EAS_08,-0.00136080741289724,-0.00318323396140611,0.000464790862786322,1.72413793103448,0.0297145290349794
Gout,EUR_EAS,EUR_EAS_09,-0.000757922397085907,-0.00195695415323815,0.000551605969921431,1.47058823529412,0.0226396411695081
Gout,EUR_EAS,EUR_EAS_10,-0.000613313653023663,-0.00163235637261277,0.000525240316089938,1.21951219512195,0.0127347981578483
Gout,EUR_EAS,EUR_EAS_11,0,0,0,1,0
Gout,multi,equal,-0.00154374369635339,-0.00363173418809031,0.000725110741236386,4,0.0470738794674354
Gout,multi,reported,-0.000724382468057372,-0.00235455655661637,0.00102296929936369,1.72033204900231,0.0290824403548026
Gout,multi,w25rest,-0.00231203975547047,-0.00497799318083557,0.000149633157900265,4,0.0470738794674354
Gout,multi,w50rest,-0.000252724654782366,-0.00267778955389328,0.00265546767661314,3,0.0384870793439142
HF,EUR_AFR,EUR_AFR_01,0,0,0,1,0
HF,EUR_AFR,EUR_AFR_02,0.000623763236717765,-0.00263654892544315,0.00377834649088784,1.21951219512195,0.0141084919076383
HF,EUR_AFR,EUR_AFR_03,-0.00328305407798966,-0.00686463644675251,-0.000103168453416953,1.47058823529412,0.025081763391357
HF,EUR_AFR,EUR_AFR_04,-0.00165408469778914,-0.0051127856418129,0.00197836888151882,1.72413793103448,0.032919814451156
HF,EUR_AFR,EUR_AFR_05,-0.00397746228326968,-0.00856840877647347,1.35797286820848e-05,1.92307692307692,0.0376226450870355
HF,EUR_AFR,EUR_AFR_06,-0.00474256587396108,-0.00853356596087655,-0.00116518043616575,2,0.0391902552989953
HF,EUR_AFR,EUR_AFR_07,-0.00357689898944312,-0.00639775730656888,-0.000973309209146443,1.92307692307692,0.0376226450870355
HF,EUR_AFR,EUR_AFR_08,-0.00292944958511012,-0.00550315773841107,-0.000288794191568674,1.72413793103448,0.032919814451156
HF,EUR_AFR,EUR_AFR_09,-0.00273576279283629,-0.00460133950558537,-0.000991462545699838,1.47058823529412,0.025081763391357
HF,EUR_AFR,EUR_AFR_10,-0.00112548687920173,-0.00250146493718748,0.000178520821933111,1.21951219512195,0.0141084919076383
HF,EUR_AFR,EUR_AFR_11,0,0,0,1,0
HF,EUR_EAS,EUR_EAS_01,0,0,0,1,0
HF,EUR_EAS,EUR_EAS_02,-0.00137218315250791,-0.00279068758047856,-6.43930317273092e-05,1.21951219512195,0.0131869490408634
HF,EUR_EAS,EUR_EAS_03,-0.00049059470302482,-0.00186769517032603,0.000938072897278966,1.47058823529412,0.0234434649615349
HF,EUR_EAS,EUR_EAS_04,0.000965783733581739,-0.00113376567261054,0.00295003044185473,1.72413793103448,0.0307695477620146
HF,EUR_EAS,EUR_EAS_05,-0.00173931965576682,-0.00421250111070663,0.000544732748016156,1.92307692307692,0.0351651974423024
HF,EUR_EAS,EUR_EAS_06,-0.00139935595736482,-0.00384800218398177,0.000888203348466849,2,0.0366304140023983
HF,EUR_EAS,EUR_EAS_07,-0.000749018828034688,-0.00307463214078003,0.00136860538118933,1.92307692307692,0.0351651974423024
HF,EUR_EAS,EUR_EAS_08,-0.00110472787851186,-0.00286899296665265,0.000823440577045569,1.72413793103448,0.0307695477620146
HF,EUR_EAS,EUR_EAS_09,-0.00165172404510675,-0.00369366748727944,2.01164919650165e-05,1.47058823529412,0.0234434649615349
HF,EUR_EAS,EUR_EAS_10,9.76846795129326e-05,-0.00150185726927597,0.00186223875081115,1.21951219512195,0.0131869490408634
HF,EUR_EAS,EUR_EAS_11,0,0,0,1,0
HF,multi,equal,-2.08332397661943e-05,-0.0031735220761909,0.00441897738422747,4,0.0490148770810798
HF,multi,reported,-0.00178880206097562,-0.00338563283496932,-0.000260361739044477,1.58057109577478,0.0263927771542323
HF,multi,w25rest,-0.000260057615075962,-0.00360249723883486,0.00431800010712309,4,0.0490148770810798
HF,multi,w50rest,-0.000405200619386718,-0.00332938820416119,0.00318280884226358,3,0.0399403830590689
IPF,EUR_AFR,EUR_AFR_01,0,0,0,1,0
IPF,EUR_AFR,EUR_AFR_02,0.00397949147119434,0.000751160731577365,0.00770055513786983,1.21951219512195,0.01322727546054
IPF,EUR_AFR,EUR_AFR_03,8.89255224408417e-05,-0.00492419689276953,0.00665621883993704,1.47058823529412,0.0235151563742934
IPF,EUR_AFR,EUR_AFR_04,-0.00314499004127554,-0.00648806871055339,0.000255146799474653,1.72413793103448,0.03086364274126
IPF,EUR_AFR,EUR_AFR_05,0.000549713025054599,-0.00380375308489155,0.00556121990556975,1.92307692307692,0.0352727345614401
IPF,EUR_AFR,EUR_AFR_06,-0.000393018807251256,-0.00441448520572781,0.0035883167387215,2,0.0367424318348334
IPF,EUR_AFR,EUR_AFR_07,-0.00238098973162552,-0.00520112579713324,0.000134502855112057,1.92307692307692,0.0352727345614401
IPF,EUR_AFR,EUR_AFR_08,-0.00370531940549859,-0.00701290332631606,-0.000789898429789901,1.72413793103448,0.03086364274126
IPF,EUR_AFR,EUR_AFR_09,-0.00198178535946938,-0.00382582037192023,-0.000348225002365466,1.47058823529412,0.0235151563742934
IPF,EUR_AFR,EUR_AFR_10,-5.55367049012925e-05,-0.00213524562565033,0.00211903761886246,1.21951219512195,0.01322727546054
IPF,EUR_AFR,EUR_AFR_11,0,0,0,1,0
IPF,EUR_EAS,EUR_EAS_01,0,0,0,1,0
IPF,EUR_EAS,EUR_EAS_02,-0.00109806423765691,-0.00276422478876564,0.000409672850134375,1.21951219512195,0.0132446127632401
IPF,EUR_EAS,EUR_EAS_03,-0.00199382380792989,-0.0039953079410359,-0.000231238972305315,1.47058823529412,0.0235459782457601
IPF,EUR_EAS,EUR_EAS_04,-0.00289990251737955,-0.00536260078859439,-0.000829133530691274,1.72413793103448,0.0309040964475602
IPF,EUR_EAS,EUR_EAS_05,-0.00358640922709867,-0.00629546683557541,-0.00141821215333507,1.92307692307692,0.0353189673686402
IPF,EUR_EAS,EUR_EAS_06,-0.0014087636690393,-0.00356318150885656,0.00036376827892927,2,0.0367905910090002
IPF,EUR_EAS,EUR_EAS_07,-0.00435080503294756,-0.00731888252097945,-0.00168534498718672,1.92307692307692,0.0353189673686402
IPF,EUR_EAS,EUR_EAS_08,-0.00258652750568113,-0.00576036850281572,-0.000314313838948174,1.72413793103448,0.0309040964475602
IPF,EUR_EAS,EUR_EAS_09,-0.00215849371051168,-0.00410213095324802,-0.00041680977955009,1.47058823529412,0.0235459782457601
IPF,EUR_EAS,EUR_EAS_10,-0.00107554631836927,-0.00265310661932291,0.000339389290591706,1.21951219512195,0.0132446127632401
IPF,EUR_EAS,EUR_EAS_11,0,0,0,1,0
IPF,multi,equal,-0.00257116228638036,-0.00642144090249372,0.00058353444090495,4,0.0473286544016285
IPF,multi,reported,-0.00284657127266433,-0.00551293500654864,-0.000600851184742811,1.55795668642643,0.0252249100746359
IPF,multi,w25rest,-0.00262716285218,-0.00471391463630867,-0.000567683618292491,4,0.0473286544016285
IPF,multi,w50rest,-0.00161583798946508,-0.0041330203868824,0.000810299291368509,3,0.0386916521932226
Stroke,EUR_AFR,EUR_AFR_01,0,0,0,1,0
Stroke,EUR_AFR,EUR_AFR_02,0.00297399650816322,0.000606344438870502,0.00551889677954559,1.21951219512195,0.012599764130613
Stroke,EUR_AFR,EUR_AFR_03,0.0044641603140787,0.00121971943226218,0.00818931299292212,1.47058823529412,0.0223995806766453
Stroke,EUR_AFR,EUR_AFR_04,-0.000561859741120578,-0.00404535332301179,0.0027799722994192,1.72413793103448,0.029399449638097
Stroke,EUR_AFR,EUR_AFR_05,-0.000814271590300304,-0.00465535693201033,0.0027085824271103,1.92307692307692,0.033599371014968
Stroke,EUR_AFR,EUR_AFR_06,0.00041907129559052,-0.00209290153969261,0.00283210487842494,2,0.0349993448072583
Stroke,EUR_AFR,EUR_AFR_07,-0.00102828673086841,-0.00426837779491194,0.00219374269424549,1.92307692307692,0.033599371014968
Stroke,EUR_AFR,EUR_AFR_08,0.000204950810509943,-0.00337192218898361,0.00368217948610328,1.72413793103448,0.029399449638097
Stroke,EUR_AFR,EUR_AFR_09,-0.00237849401427383,-0.00559847448206139,0.000521502802192588,1.47058823529412,0.0223995806766453
Stroke,EUR_AFR,EUR_AFR_10,0.000342928690513872,-0.0011808231463502,0.00184350163370566,1.21951219512195,0.012599764130613
Stroke,EUR_AFR,EUR_AFR_11,0,0,0,1,0
Stroke,EUR_EAS,EUR_EAS_01,0,0,0,1,0
Stroke,EUR_EAS,EUR_EAS_02,-0.000139397678949804,-0.00175358788591139,0.00161889712142168,1.21951219512195,0.0130530190151814
Stroke,EUR_EAS,EUR_EAS_03,-0.00140283893165757,-0.00347113798199103,0.000652504494134328,1.47058823529412,0.0232053671381002
Stroke,EUR_EAS,EUR_EAS_04,-0.00285092019729319,-0.00477415227405415,-0.00102211815962383,1.72413793103448,0.0304570443687565
Stroke,EUR_EAS,EUR_EAS_05,-0.00233276766923676,-0.00532578374135928,-5.49885648055828e-05,1.92307692307692,0.0348080507071503
Stroke,EUR_EAS,EUR_EAS_06,-0.00247414895945908,-0.00472513351667174,-0.000341165242995583,2,0.0362583861532816
Stroke,EUR_EAS,EUR_EAS_07,-0.00173876045878043,-0.00387752127321525,0.000189465363133126,1.92307692307692,0.0348080507071503
Stroke,EUR_EAS,EUR_EAS_08,-0.000837025157764096,-0.00269786429769765,0.00108412451239656,1.72413793103448,0.0304570443687565
Stroke,EUR_EAS,EUR_EAS_09,-0.000795429030757695,-0.00272277006472887,0.0010119659464755,1.47058823529412,0.0232053671381002
Stroke,EUR_EAS,EUR_EAS_10,0.000876143090798163,-8.37533477331707e-05,0.00192402592551761,1.21951219512195,0.0130530190151814
Stroke,EUR_EAS,EUR_EAS_11,0,0,0,1,0
Stroke,multi,equal,-0.000413063431071545,-0.00270493438699933,0.00175065740658208,4,0.0456341487509252
Stroke,multi,reported,-0.000406039964221704,-0.0019680694932138,0.00100045551301969,1.57749770477392,0.0256130356780597
Stroke,multi,w25rest,-0.000229862576341984,-0.00266070413356627,0.00199870701301848,4,0.0456341487509252
Stroke,multi,w50rest,-0.00188012574099285,-0.00444662929551306,0.000603789304170509,3,0.0374407960096805
VTE,EUR_AFR,EUR_AFR_01,0,0,0,1,0
VTE,EUR_AFR,EUR_AFR_02,0.00375310721240112,0.00120961354261253,0.00633656518588959,1.21951219512195,0.0142617611174606
VTE,EUR_AFR,EUR_AFR_03,0.00164303181717823,-0.00370074143821621,0.00700254007202345,1.47058823529412,0.0253542419865965
VTE,EUR_AFR,EUR_AFR_04,0.00231021009395041,-0.0024996921569808,0.00688361772806014,1.72413793103448,0.033277442607408
VTE,EUR_AFR,EUR_AFR_05,0.000881981133591592,-0.00405320224770384,0.00671044568655086,1.92307692307692,0.0380313629798948
VTE,EUR_AFR,EUR_AFR_06,0.000485556674403546,-0.00472022485267111,0.00559266901278041,2,0.0396160031040571
VTE,EUR_AFR,EUR_AFR_07,-0.00121399384945826,-0.00640020640667222,0.00402942439630055,1.92307692307692,0.0380313629798948
VTE,EUR_AFR,EUR_AFR_08,-0.00014067587880841,-0.00443130255271743,0.00337940468391081,1.72413793103448,0.033277442607408
VTE,EUR_AFR,EUR_AFR_09,0.00229392557175499,-0.00137258139216851,0.00601644002444276,1.47058823529412,0.0253542419865965
VTE,EUR_AFR,EUR_AFR_10,0.00102638765771267,-0.00112695824752169,0.0031797718077073,1.21951219512195,0.0142617611174606
VTE,EUR_AFR,EUR_AFR_11,0,0,0,1,0
VTE,EUR_EAS,EUR_EAS_01,0,0,0,1,0
VTE,EUR_EAS,EUR_EAS_02,0.00188977072995764,-0.000453738411889759,0.00413183640638615,1.21951219512195,0.0136378645663593
VTE,EUR_EAS,EUR_EAS_03,0.00244039994714913,0.000802051243734397,0.00440929813452825,1.47058823529412,0.0242450925624165
VTE,EUR_EAS,EUR_EAS_04,0.00220795071346091,-0.000341725755458134,0.00487641482460077,1.72413793103448,0.0318216839881716
VTE,EUR_EAS,EUR_EAS_05,-0.0011480815158294,-0.00323486572084778,0.00123004727787282,1.92307692307692,0.0363676388436247
VTE,EUR_EAS,EUR_EAS_06,-0.000631043132678744,-0.00229887868810565,0.00118425528111699,2,0.0378829571287757
VTE,EUR_EAS,EUR_EAS_07,-0.00110550729191179,-0.00384920813179245,0.00133687796951769,1.92307692307692,0.0363676388436247
VTE,EUR_EAS,EUR_EAS_08,-0.000534590039110188,-0.0022405974646919,0.00119487750189532,1.72413793103448,0.0318216839881716
VTE,EUR_EAS,EUR_EAS_09,-0.000264024003036569,-0.00158922074106623,0.000991359183314444,1.47058823529412,0.0242450925624165
VTE,EUR_EAS,EUR_EAS_10,0.000189926338483815,-0.00220408385873852,0.00225837086273491,1.21951219512195,0.0136378645663593
VTE,EUR_EAS,EUR_EAS_11,0,0,0,1,0
VTE,multi,equal,-0.00133972172544997,-0.00372598184395947,0.000955403338837419,4,0.0500492536139121
VTE,multi,reported,-0.000118527837779296,-0.00115187721848377,0.000908804867375576,1.27724674589357,0.0153281945038004
VTE,multi,w25rest,-0.000905005292492441,-0.00351758380159531,0.00185115878096148,4,0.0500492536139121
VTE,multi,w50rest,-0.000224724477056683,-0.00252732256486163,0.00193118382781248,3,0.040798711503573
