trait,chr,block_id,candidate,delta,r2,m
Asthma,22,2,MELD_lambda1_afproj,0.1,0.962614622272387,46
Asthma,22,2,EUR,0.1,0.960263533790408,46
Asthma,22,2,EAS,0.1,0.786132657178062,46
Asthma,22,2,AFR,0.1,0.895825162716347,46
Asthma,22,2,CSA,0.1,0.957177203394858,46
Asthma,22,2,AMR,0.1,0.948455411409645,46
Asthma,22,2,MID,0.1,0.945333537880391,46
Asthma,22,4,MELD_lambda0_afproj,0.001,0.726082777547783,195
Asthma,22,4,MELD_lambda0_reportN,0.001,0.729894617038584,195
Asthma,22,4,MELD_lambda0_equal,0.001,0.760538068758413,195
Asthma,22,4,MELD_lambda1_afproj,0.001,0.742858977747437,195
Asthma,22,4,EUR,0.001,0.614270433960414,195
Asthma,22,4,EAS,0.001,0.472695370029854,195
Asthma,22,4,AFR,0.001,0.622836332982951,195
Asthma,22,4,CSA,0.001,0.621754577343308,195
Asthma,22,4,AMR,0.001,0.525027881238563,195
Asthma,22,4,MID,0.001,0.749122288263424,195
Asthma,22,4,MELD_lambda0_afproj,0.01,0.808192266413589,195
Asthma,22,4,MELD_lambda0_reportN,0.01,0.806994266840704,195
Asthma,22,4,MELD_lambda0_equal,0.01,0.769675746260663,195
Asthma,22,4,MELD_lambda1_afproj,0.01,0.811805733374796,195
Asthma,22,4,EUR,0.01,0.803582312294671,195
Asthma,22,4,EAS,0.01,0.610845452753487,195
Asthma,22,4,AFR,0.01,0.638093259131035,195
Asthma,22,4,CSA,0.01,0.719346333158071,195
Asthma,22,4,AMR,0.01,0.752849812802773,195
Asthma,22,4,MID,0.01,0.772330907663142,195
Asthma,22,4,MELD_lambda0_afproj,0.1,0.819110445741228,195
Asthma,22,4,MELD_lambda0_reportN,0.1,0.818873105356018,195
Asthma,22,4,MELD_lambda0_equal,0.1,0.774580222464056,195
Asthma,22,4,MELD_lambda1_afproj,0.1,0.822284577397281,195
Asthma,22,4,EUR,0.1,0.835708531772444,195
Asthma,22,4,EAS,0.1,0.587415530758447,195
Asthma,22,4,AFR,0.1,0.654171867515559,195
Asthma,22,4,CSA,0.1,0.746581475452464,195
Asthma,22,4,AMR,0.1,0.801391789513416,195
Asthma,22,4,MID,0.1,0.7660885632707,195
Asthma,22,5,MELD_lambda0_afproj,0.001,0.949130472917029,86
Asthma,22,5,MELD_lambda0_reportN,0.001,0.94523945568426,86
Asthma,22,5,MELD_lambda0_equal,0.001,0.965286751557811,86
Asthma,22,5,MELD_lambda1_afproj,0.001,0.950098850851782,86
Asthma,22,5,EUR,0.001,0.903334871565177,86
Asthma,22,5,EAS,0.001,0.825577519132442,86
Asthma,22,5,AFR,0.001,0.887606672997848,86
Asthma,22,5,CSA,0.001,0.910228088613122,86
Asthma,22,5,AMR,0.001,0.91357095392055,86
Asthma,22,5,MID,0.001,0.96994128830422,86
Asthma,22,5,MELD_lambda0_afproj,0.01,0.977774451200387,86
Asthma,22,5,MELD_lambda0_reportN,0.01,0.976896331014088,86
Asthma,22,5,MELD_lambda0_equal,0.01,0.968643136344014,86
Asthma,22,5,MELD_lambda1_afproj,0.01,0.977869629500163,86
Asthma,22,5,EUR,0.01,0.981637611309321,86
Asthma,22,5,EAS,0.01,0.921264035801471,86
Asthma,22,5,AFR,0.01,0.898641390867528,86
Asthma,22,5,CSA,0.01,0.972493207473489,86
Asthma,22,5,AMR,0.01,0.976190891995467,86
Asthma,22,5,MID,0.01,0.969013663936711,86
Asthma,22,5,MELD_lambda0_afproj,0.1,0.977374903733125,86
Asthma,22,5,MELD_lambda0_reportN,0.1,0.977277292649812,86
Asthma,22,5,MELD_lambda0_equal,0.1,0.968864447495884,86
Asthma,22,5,MELD_lambda1_afproj,0.1,0.977466114426181,86
Asthma,22,5,EUR,0.1,0.979433038294901,86
Asthma,22,5,EAS,0.1,0.934669698536322,86
Asthma,22,5,AFR,0.1,0.896205231037638,86
Asthma,22,5,CSA,0.1,0.972984444809204,86
Asthma,22,5,AMR,0.1,0.976742274654145,86
Asthma,22,5,MID,0.1,0.967483870105009,86
Asthma,22,6,MELD_lambda0_afproj,0.001,0.852222567718768,31
Asthma,22,6,MELD_lambda0_reportN,0.001,0.848777224240151,31
Asthma,22,6,MELD_lambda0_equal,0.001,0.832824600925821,31
Asthma,22,6,MELD_lambda1_afproj,0.001,0.880317845817959,31
Asthma,22,6,EUR,0.001,0.864501869747548,31
Asthma,22,6,EAS,0.001,0.679844227342424,31
Asthma,22,6,AFR,0.001,0.768673693778595,31
Asthma,22,6,CSA,0.001,0.882151594439521,31
Asthma,22,6,AMR,0.001,0.859771940344383,31
Asthma,22,6,MID,0.001,0.842806968664599,31
Asthma,22,6,MELD_lambda0_afproj,0.01,0.848299741878258,31
Asthma,22,6,MELD_lambda0_reportN,0.01,0.844984141352655,31
Asthma,22,6,MELD_lambda0_equal,0.01,0.828533977035642,31
Asthma,22,6,MELD_lambda1_afproj,0.01,0.877485528971759,31
Asthma,22,6,EUR,0.01,0.856665289346528,31
Asthma,22,6,EAS,0.01,0.679192437347827,31
Asthma,22,6,AFR,0.01,0.772106340397512,31
Asthma,22,6,CSA,0.01,0.88122633239617,31
Asthma,22,6,AMR,0.01,0.856040526738725,31
Asthma,22,6,MID,0.01,0.839859758979633,31
Asthma,22,6,MELD_lambda0_afproj,0.1,0.806073719045043,31
Asthma,22,6,MELD_lambda0_reportN,0.1,0.802860260804763,31
Asthma,22,6,MELD_lambda0_equal,0.1,0.784513060562204,31
Asthma,22,6,MELD_lambda1_afproj,0.1,0.841614082312775,31
Asthma,22,6,EUR,0.1,0.81779688064854,31
Asthma,22,6,EAS,0.1,0.682226615225442,31
Asthma,22,6,AFR,0.1,0.78847412602649,31
Asthma,22,6,CSA,0.1,0.868715594156229,31
Asthma,22,6,AMR,0.1,0.805138245923844,31
Asthma,22,6,MID,0.1,0.808976555766722,31
Asthma,22,7,MELD_lambda0_afproj,0.001,0.849824942194565,293
Asthma,22,7,MELD_lambda0_reportN,0.001,0.849003923250745,293
Asthma,22,7,MELD_lambda0_equal,0.001,0.907131650312165,293
Asthma,22,7,MELD_lambda1_afproj,0.001,0.855327450969145,293
Asthma,22,7,EUR,0.001,0.806182358010191,293
Asthma,22,7,EAS,0.001,0.727058338971838,293
Asthma,22,7,AFR,0.001,0.504439761578744,293
Asthma,22,7,CSA,0.001,0.686371007904321,293
Asthma,22,7,AMR,0.001,0.812953924769295,293
Asthma,22,7,MID,0.001,0.636316684802145,293
Asthma,22,7,MELD_lambda0_afproj,0.01,0.938875170937202,293
Asthma,22,7,MELD_lambda0_reportN,0.01,0.93896479808922,293
Asthma,22,7,MELD_lambda0_equal,0.01,0.930725782208696,293
Asthma,22,7,MELD_lambda1_afproj,0.01,0.938496771795982,293
Asthma,22,7,EUR,0.01,0.921824962673978,293
Asthma,22,7,EAS,0.01,0.892882734365521,293
Asthma,22,7,AFR,0.01,0.82012458004048,293
Asthma,22,7,CSA,0.01,0.87013405159518,293
Asthma,22,7,AMR,0.01,0.908903840277386,293
Asthma,22,7,MID,0.01,0.886629982109499,293
Asthma,22,7,MELD_lambda0_afproj,0.1,0.936967440262814,293
Asthma,22,7,MELD_lambda0_reportN,0.1,0.937402955750739,293
Asthma,22,7,MELD_lambda0_equal,0.1,0.927374758497152,293
Asthma,22,7,MELD_lambda1_afproj,0.1,0.937119701735524,293
Asthma,22,7,EUR,0.1,0.928764924950361,293
Asthma,22,7,EAS,0.1,0.882898841607888,293
Asthma,22,7,AFR,0.1,0.850093259465593,293
Asthma,22,7,CSA,0.1,0.899976290210389,293
Asthma,22,7,AMR,0.1,0.926518711725474,293
Asthma,22,7,MID,0.1,0.916885640382867,293
Asthma,22,8,MELD_lambda0_afproj,0.001,0.70250576543706,106
Asthma,22,8,MELD_lambda0_reportN,0.001,0.703736185380501,106
Asthma,22,8,MELD_lambda0_equal,0.001,0.669922091661064,106
Asthma,22,8,MELD_lambda1_afproj,0.001,0.701499531420061,106
Asthma,22,8,EUR,0.001,0.406892119813329,106
Asthma,22,8,EAS,0.001,0.466436290619289,106
Asthma,22,8,AFR,0.001,0.406457328538362,106
Asthma,22,8,CSA,0.001,0.634630014027183,106
Asthma,22,8,AMR,0.001,0.692188164495818,106
Asthma,22,8,MID,0.001,0.630829635977018,106
Asthma,22,8,MELD_lambda0_afproj,0.01,0.695761827653746,106
Asthma,22,8,MELD_lambda0_reportN,0.01,0.696623929147616,106
Asthma,22,8,MELD_lambda0_equal,0.01,0.66887419939433,106
Asthma,22,8,MELD_lambda1_afproj,0.01,0.693588220859493,106
Asthma,22,8,EUR,0.01,0.619299534243951,106
Asthma,22,8,EAS,0.01,0.613376356455386,106
Asthma,22,8,AFR,0.01,0.421319550577721,106
Asthma,22,8,CSA,0.01,0.639250855274239,106
Asthma,22,8,AMR,0.01,0.706300980173108,106
Asthma,22,8,MID,0.01,0.629446159095657,106
Asthma,22,8,MELD_lambda0_afproj,0.1,0.672929102163674,106
Asthma,22,8,MELD_lambda0_reportN,0.1,0.674628551559059,106
Asthma,22,8,MELD_lambda0_equal,0.1,0.651150448806505,106
Asthma,22,8,MELD_lambda1_afproj,0.1,0.666558024662229,106
Asthma,22,8,EUR,0.1,0.648051673082695,106
Asthma,22,8,EAS,0.1,0.579927057819666,106
Asthma,22,8,AFR,0.1,0.451921691288296,106
Asthma,22,8,CSA,0.1,0.621684694305479,106
Asthma,22,8,AMR,0.1,0.658497426985769,106
Asthma,22,8,MID,0.1,0.607145294889207,106
Asthma,22,10,MELD_lambda0_afproj,0.001,0.862162698546977,224
Asthma,22,10,MELD_lambda0_reportN,0.001,0.859128160885706,224
Asthma,22,10,MELD_lambda0_equal,0.001,0.938336794754008,224
Asthma,22,10,MELD_lambda1_afproj,0.001,0.829642466640782,224
Asthma,22,10,EUR,0.001,0.763487158449027,224
Asthma,22,10,EAS,0.001,0.473011314921231,224
Asthma,22,10,AFR,0.001,0.792650678603011,224
Asthma,22,10,CSA,0.001,0.694838334448815,224
Asthma,22,10,AMR,0.001,0.687179068306764,224
Asthma,22,10,MID,0.001,0.900737580150299,224
Asthma,22,10,MELD_lambda0_afproj,0.01,0.938784088192031,224
Asthma,22,10,MELD_lambda0_reportN,0.01,0.938949453654044,224
Asthma,22,10,MELD_lambda0_equal,0.01,0.941027965550416,224
Asthma,22,10,MELD_lambda1_afproj,0.01,0.93483121118362,224
Asthma,22,10,EUR,0.01,0.932610324711088,224
Asthma,22,10,EAS,0.01,0.815681968685692,224
Asthma,22,10,AFR,0.01,0.907119953280725,224
Asthma,22,10,CSA,0.01,0.905513345931068,224
Asthma,22,10,AMR,0.01,0.919692484066599,224
Asthma,22,10,MID,0.01,0.931690869393361,224
Asthma,22,10,MELD_lambda0_afproj,0.1,0.943718082396911,224
Asthma,22,10,MELD_lambda0_reportN,0.1,0.943612321202679,224
Asthma,22,10,MELD_lambda0_equal,0.1,0.939596685803154,224
Asthma,22,10,MELD_lambda1_afproj,0.1,0.944842440789056,224
Asthma,22,10,EUR,0.1,0.941289647375024,224
Asthma,22,10,EAS,0.1,0.865352377487279,224
Asthma,22,10,AFR,0.1,0.915267652403411,224
Asthma,22,10,CSA,0.1,0.926483678886428,224
Asthma,22,10,AMR,0.1,0.945085386366985,224
Asthma,22,10,MID,0.1,0.926506646204691,224
Asthma,22,11,MELD_lambda0_afproj,0.001,0.843934640244155,163
Asthma,22,11,MELD_lambda0_reportN,0.001,0.849055280592585,163
Asthma,22,11,MELD_lambda0_equal,0.001,0.911626847148735,163
Asthma,22,11,MELD_lambda1_afproj,0.001,0.860391894439717,163
Asthma,22,11,EUR,0.001,0.847136630422962,163
Asthma,22,11,EAS,0.001,0.624414114519511,163
Asthma,22,11,AFR,0.001,0.682801606424177,163
Asthma,22,11,CSA,0.001,0.762754183414604,163
Asthma,22,11,AMR,0.001,0.788474530360572,163
Asthma,22,11,MID,0.001,0.821902724064156,163
Asthma,22,11,MELD_lambda0_afproj,0.01,0.94647814067459,163
Asthma,22,11,MELD_lambda0_reportN,0.01,0.946917132922753,163
Asthma,22,11,MELD_lambda0_equal,0.01,0.917589671233697,163
Asthma,22,11,MELD_lambda1_afproj,0.01,0.949226514072143,163
Asthma,22,11,EUR,0.01,0.937620393061512,163
Asthma,22,11,EAS,0.01,0.825327858934375,163
Asthma,22,11,AFR,0.01,0.815171798472521,163
Asthma,22,11,CSA,0.01,0.891567216029021,163
Asthma,22,11,AMR,0.01,0.92197638915873,163
Asthma,22,11,MID,0.01,0.904753276642716,163
Asthma,22,11,MELD_lambda0_afproj,0.1,0.944852321518684,163
Asthma,22,11,MELD_lambda0_reportN,0.1,0.944955938160667,163
Asthma,22,11,MELD_lambda0_equal,0.1,0.91188122945543,163
Asthma,22,11,MELD_lambda1_afproj,0.1,0.945937167291638,163
Asthma,22,11,EUR,0.1,0.937910924513554,163
Asthma,22,11,EAS,0.1,0.82689871824925,163
Asthma,22,11,AFR,0.1,0.801929350763872,163
Asthma,22,11,CSA,0.1,0.88829733885652,163
Asthma,22,11,AMR,0.1,0.922746457822174,163
Asthma,22,11,MID,0.1,0.901431441644816,163
Asthma,22,12,MELD_lambda0_afproj,0.001,0.703915941184023,55
Asthma,22,12,MELD_lambda0_reportN,0.001,0.705693019936517,55
Asthma,22,12,MELD_lambda0_equal,0.001,0.799483533950628,55
Asthma,22,12,MELD_lambda1_afproj,0.001,0.729012362540389,55
Asthma,22,12,EUR,0.001,0.570528625810131,55
Asthma,22,12,EAS,0.001,0.393783618434182,55
Asthma,22,12,AFR,0.001,0.699838820257985,55
Asthma,22,12,CSA,0.001,0.530943724440135,55
Asthma,22,12,AMR,0.001,0.802577066051805,55
Asthma,22,12,MID,0.001,0.724129964160014,55
Asthma,22,12,MELD_lambda0_afproj,0.01,0.805096257870515,55
Asthma,22,12,MELD_lambda0_reportN,0.01,0.805433032638212,55
Asthma,22,12,MELD_lambda0_equal,0.01,0.807344853403179,55
Asthma,22,12,MELD_lambda1_afproj,0.01,0.802523637725262,55
Asthma,22,12,EUR,0.01,0.755054405411556,55
Asthma,22,12,EAS,0.01,0.619607101609541,55
Asthma,22,12,AFR,0.01,0.725242625376519,55
Asthma,22,12,CSA,0.01,0.726637295367763,55
Asthma,22,12,AMR,0.01,0.810377671347828,55
Asthma,22,12,MID,0.01,0.840770722844633,55
Asthma,22,12,MELD_lambda0_afproj,0.1,0.783411742955493,55
Asthma,22,12,MELD_lambda0_reportN,0.1,0.78339107070258,55
Asthma,22,12,MELD_lambda0_equal,0.1,0.805539323579153,55
Asthma,22,12,MELD_lambda1_afproj,0.1,0.77935977312099,55
Asthma,22,12,EUR,0.1,0.732383477310107,55
Asthma,22,12,EAS,0.1,0.695438725449219,55
Asthma,22,12,AFR,0.1,0.733522792975473,55
Asthma,22,12,CSA,0.1,0.76207853517556,55
Asthma,22,12,AMR,0.1,0.771903156867094,55
Asthma,22,12,MID,0.1,0.830227227222013,55
Asthma,22,13,MELD_lambda0_afproj,0.001,0.893854020208699,95
Asthma,22,13,MELD_lambda0_reportN,0.001,0.893344308451726,95
Asthma,22,13,MELD_lambda0_equal,0.001,0.955505602415128,95
Asthma,22,13,MELD_lambda1_afproj,0.001,0.90342421199804,95
Asthma,22,13,EUR,0.001,0.89021795358946,95
Asthma,22,13,EAS,0.001,0.830508934055985,95
Asthma,22,13,AFR,0.001,0.920978451080373,95
Asthma,22,13,CSA,0.001,0.939827595677733,95
Asthma,22,13,AMR,0.001,0.901319951501126,95
Asthma,22,13,MID,0.001,0.93419191740439,95
Asthma,22,13,MELD_lambda0_afproj,0.01,0.974337246817093,95
Asthma,22,13,MELD_lambda0_reportN,0.01,0.973579928318954,95
Asthma,22,13,MELD_lambda0_equal,0.01,0.961523862538635,95
Asthma,22,13,MELD_lambda1_afproj,0.01,0.974452719307066,95
Asthma,22,13,EUR,0.01,0.972486369922556,95
Asthma,22,13,EAS,0.01,0.952382972456223,95
Asthma,22,13,AFR,0.01,0.927712628755601,95
Asthma,22,13,CSA,0.01,0.969973010434371,95
Asthma,22,13,AMR,0.01,0.963977294252821,95
Asthma,22,13,MID,0.01,0.957952979989701,95
Asthma,22,13,MELD_lambda0_afproj,0.1,0.975120009827824,95
Asthma,22,13,MELD_lambda0_reportN,0.1,0.97504942326519,95
Asthma,22,13,MELD_lambda0_equal,0.1,0.962197607645095,95
Asthma,22,13,MELD_lambda1_afproj,0.1,0.97486668999133,95
Asthma,22,13,EUR,0.1,0.968272380948873,95
Asthma,22,13,EAS,0.1,0.950103317015864,95
Asthma,22,13,AFR,0.1,0.921434378258884,95
Asthma,22,13,CSA,0.1,0.975874169902,95
Asthma,22,13,AMR,0.1,0.97075677146445,95
Asthma,22,13,MID,0.1,0.960287112127161,95
Asthma,22,14,MELD_lambda0_afproj,0.001,0.949534185943529,79
Asthma,22,14,MELD_lambda0_reportN,0.001,0.945748835257029,79
Asthma,22,14,MELD_lambda0_equal,0.001,0.953214117960252,79
Asthma,22,14,MELD_lambda1_afproj,0.001,0.960284968990716,79
Asthma,22,14,EUR,0.001,0.736570334986831,79
Asthma,22,14,EAS,0.001,0.911046084661829,79
Asthma,22,14,AFR,0.001,0.911912775297514,79
Asthma,22,14,CSA,0.001,0.811035961849766,79
Asthma,22,14,AMR,0.001,0.9329264439325,79
Asthma,22,14,MID,0.001,0.897337542850149,79
Asthma,22,14,MELD_lambda0_afproj,0.01,0.94842937648173,79
Asthma,22,14,MELD_lambda0_reportN,0.01,0.947380380022436,79
Asthma,22,14,MELD_lambda0_equal,0.01,0.947899803504515,79
Asthma,22,14,MELD_lambda1_afproj,0.01,0.956957307716586,79
Asthma,22,14,EUR,0.01,0.851821592635778,79
Asthma,22,14,EAS,0.01,0.901543046074919,79
Asthma,22,14,AFR,0.01,0.913879545612842,79
Asthma,22,14,CSA,0.01,0.90541900881986,79
Asthma,22,14,AMR,0.01,0.929442775577452,79
Asthma,22,14,MID,0.01,0.908983135018976,79
Asthma,22,14,MELD_lambda0_afproj,0.1,0.935756224238961,79
Asthma,22,14,MELD_lambda0_reportN,0.1,0.93554953320419,79
Asthma,22,14,MELD_lambda0_equal,0.1,0.933163261635843,79
Asthma,22,14,MELD_lambda1_afproj,0.1,0.942716934500539,79
Asthma,22,14,EUR,0.1,0.878636573189906,79
Asthma,22,14,EAS,0.1,0.878968525013314,79
Asthma,22,14,AFR,0.1,0.903153424969138,79
Asthma,22,14,CSA,0.1,0.921426944513245,79
Asthma,22,14,AMR,0.1,0.914047693360165,79
Asthma,22,14,MID,0.1,0.900973619821847,79
Asthma,22,16,MELD_lambda0_afproj,0.001,0.871925444028473,51
Asthma,22,16,MELD_lambda0_reportN,0.001,0.868765172216383,51
Asthma,22,16,MELD_lambda0_equal,0.001,0.86920539728246,51
Asthma,22,16,MELD_lambda1_afproj,0.001,0.886050632200151,51
Asthma,22,16,EUR,0.001,0.799662740881911,51
Asthma,22,16,EAS,0.001,0.867529989786241,51
Asthma,22,16,AFR,0.001,0.830802548005329,51
Asthma,22,16,CSA,0.001,0.863475453282645,51
Asthma,22,16,AMR,0.001,0.843019765728653,51
Asthma,22,16,MID,0.001,0.869872963605548,51
Asthma,22,16,MELD_lambda0_afproj,0.01,0.869704025287176,51
Asthma,22,16,MELD_lambda0_reportN,0.01,0.866526644751177,51
Asthma,22,16,MELD_lambda0_equal,0.01,0.868556640439767,51
Asthma,22,16,MELD_lambda1_afproj,0.01,0.890671562578924,51
Asthma,22,16,EUR,0.01,0.873169846454752,51
Asthma,22,16,EAS,0.01,0.89089289214917,51
Asthma,22,16,AFR,0.01,0.830408012800986,51
Asthma,22,16,CSA,0.01,0.86480058993674,51
Asthma,22,16,AMR,0.01,0.868898882027646,51
Asthma,22,16,MID,0.01,0.876143300785706,51
Asthma,22,16,MELD_lambda0_afproj,0.1,0.852445685091765,51
Asthma,22,16,MELD_lambda0_reportN,0.1,0.850465001749135,51
Asthma,22,16,MELD_lambda0_equal,0.1,0.865374565521731,51
Asthma,22,16,MELD_lambda1_afproj,0.1,0.874249828370027,51
Asthma,22,16,EUR,0.1,0.84439577441033,51
Asthma,22,16,EAS,0.1,0.880674088925152,51
Asthma,22,16,AFR,0.1,0.829590780906063,51
Asthma,22,16,CSA,0.1,0.864378032950718,51
Asthma,22,16,AMR,0.1,0.882401300744034,51
Asthma,22,16,MID,0.1,0.873698663721076,51
Asthma,22,17,MELD_lambda0_afproj,0.001,0.923616084417026,90
Asthma,22,17,MELD_lambda0_reportN,0.001,0.922379783042107,90
Asthma,22,17,MELD_lambda0_equal,0.001,0.945619459146337,90
Asthma,22,17,MELD_lambda1_afproj,0.001,0.928224713552463,90
Asthma,22,17,EUR,0.001,0.892184720617246,90
Asthma,22,17,EAS,0.001,0.707487353067901,90
Asthma,22,17,AFR,0.001,0.760783664792885,90
Asthma,22,17,CSA,0.001,0.908854220541437,90
Asthma,22,17,AMR,0.001,0.800182563679072,90
Asthma,22,17,MID,0.001,0.822924621065697,90
Asthma,22,17,MELD_lambda0_afproj,0.01,0.949023308871949,90
Asthma,22,17,MELD_lambda0_reportN,0.01,0.950044586355018,90
Asthma,22,17,MELD_lambda0_equal,0.01,0.947147553632018,90
Asthma,22,17,MELD_lambda1_afproj,0.01,0.950936433802655,90
Asthma,22,17,EUR,0.01,0.943824647498816,90
Asthma,22,17,EAS,0.01,0.909125471015986,90
Asthma,22,17,AFR,0.01,0.880533395389255,90
Asthma,22,17,CSA,0.01,0.95206703304657,90
Asthma,22,17,AMR,0.01,0.940161015780099,90
Asthma,22,17,MID,0.01,0.889765039824657,90
Asthma,22,17,MELD_lambda0_afproj,0.1,0.950218220419645,90
Asthma,22,17,MELD_lambda0_reportN,0.1,0.950795238011702,90
Asthma,22,17,MELD_lambda0_equal,0.1,0.948780188648855,90
Asthma,22,17,MELD_lambda1_afproj,0.1,0.952093872109389,90
Asthma,22,17,EUR,0.1,0.944424486669082,90
Asthma,22,17,EAS,0.1,0.93797234160026,90
Asthma,22,17,AFR,0.1,0.908879565930452,90
Asthma,22,17,CSA,0.1,0.946506278086437,90
Asthma,22,17,AMR,0.1,0.955249829939842,90
Asthma,22,17,MID,0.1,0.904283674629704,90
Asthma,22,19,MELD_lambda0_afproj,0.001,0.657557954440192,218
Asthma,22,19,MELD_lambda0_reportN,0.001,0.642626174760121,218
Asthma,22,19,MELD_lambda0_equal,0.001,0.844465864442173,218
Asthma,22,19,MELD_lambda1_afproj,0.001,0.663351667136976,218
Asthma,22,19,EUR,0.001,0.613962729667736,218
Asthma,22,19,EAS,0.001,0.384729106620549,218
Asthma,22,19,AFR,0.001,0.607726275811258,218
Asthma,22,19,CSA,0.001,0.656927665048772,218
Asthma,22,19,AMR,0.001,0.532338671274828,218
Asthma,22,19,MID,0.001,0.614242522562182,218
Asthma,22,19,MELD_lambda0_afproj,0.01,0.858471079139586,218
Asthma,22,19,MELD_lambda0_reportN,0.01,0.858867314755346,218
Asthma,22,19,MELD_lambda0_equal,0.01,0.847643942482468,218
Asthma,22,19,MELD_lambda1_afproj,0.01,0.854297713945238,218
Asthma,22,19,EUR,0.01,0.862777805614711,218
Asthma,22,19,EAS,0.01,0.676650233803304,218
Asthma,22,19,AFR,0.01,0.790842524192727,218
Asthma,22,19,CSA,0.01,0.778671767099304,218
Asthma,22,19,AMR,0.01,0.831445087260899,218
Asthma,22,19,MID,0.01,0.821009347109081,218
Asthma,22,19,MELD_lambda0_afproj,0.1,0.854466817510065,218
Asthma,22,19,MELD_lambda0_reportN,0.1,0.854922969576283,218
Asthma,22,19,MELD_lambda0_equal,0.1,0.836849558027434,218
Asthma,22,19,MELD_lambda1_afproj,0.1,0.850410458245631,218
Asthma,22,19,EUR,0.1,0.850060077007246,218
Asthma,22,19,EAS,0.1,0.748209619063865,218
Asthma,22,19,AFR,0.1,0.795071095434599,218
Asthma,22,19,CSA,0.1,0.769035468462448,218
Asthma,22,19,AMR,0.1,0.841681204514527,218
Asthma,22,19,MID,0.1,0.834180464855628,218
Asthma,22,20,MELD_lambda0_afproj,0.001,0.960165507550979,110
Asthma,22,20,MELD_lambda0_reportN,0.001,0.960120673805429,110
Asthma,22,20,MELD_lambda0_equal,0.001,0.963084214575273,110
Asthma,22,20,MELD_lambda1_afproj,0.001,0.952389125092438,110
Asthma,22,20,EUR,0.001,0.952228820769436,110
Asthma,22,20,EAS,0.001,0.763629446862068,110
Asthma,22,20,AFR,0.001,0.723244095718922,110
Asthma,22,20,CSA,0.001,0.8645400654796,110
