trait,chr,block_id,m,candidate,min_eig_pre,min_eig_post
COPD,22,15,523,MELD_lambda0_equal,-0.000491328271813637,-2.99480940224574e-15
COPD,22,15,523,MELD_lambda1_afproj,-0.0026770513249533,-1.88417699141956e-15
COPD,22,15,523,EUR,-0.00755267828189393,-3.0404241813049e-15
COPD,22,15,523,EAS,-0.00448617085103581,-3.30528742958008e-15
COPD,22,15,523,AFR,-0.00327036970625193,-1.51384286273059e-15
COPD,22,15,523,CSA,-0.00553147251158103,-3.96270862158879e-15
COPD,22,15,523,AMR,-0.00612085686967234,-6.22760332398012e-15
COPD,22,16,289,MELD_lambda0_afproj,-0.000993201330290499,-4.3725597456517e-16
COPD,22,16,289,MELD_lambda0_reportN,-0.00097051394316014,-4.41537110734302e-16
COPD,22,16,289,MELD_lambda0_equal,-6.46821610136664e-05,-6.6538704458411e-16
COPD,22,16,289,MELD_lambda1_afproj,-0.000923873679499988,-2.97042181665041e-15
COPD,22,16,289,EUR,-0.00281073170732001,-1.0761367927681e-15
COPD,22,16,289,EAS,-0.0186065765147126,-1.43700805435844e-15
COPD,22,16,289,AFR,-0.000826056132701734,-5.34914783096943e-16
COPD,22,16,289,CSA,-0.00617323233047115,-1.63710287988292e-15
COPD,22,16,289,AMR,-0.0111223383942738,-1.44769395550322e-15
COPD,22,17,424,MELD_lambda0_afproj,-0.00499312497089612,-4.89784346798736e-15
COPD,22,17,424,MELD_lambda0_reportN,-0.00500083816486961,-5.29391251657601e-15
COPD,22,17,424,MELD_lambda0_equal,-0.00102794321336539,-2.15307876109464e-15
COPD,22,17,424,MELD_lambda1_afproj,-0.00460540915963865,-2.88472017716636e-15
COPD,22,17,424,EUR,-0.0194675662756037,-8.61846470210642e-15
COPD,22,17,424,EAS,-0.0285155894202767,-5.67484192156696e-15
COPD,22,17,424,AFR,-0.0251593786614177,-5.16858220352929e-15
COPD,22,17,424,CSA,-0.0141847494394074,-8.68827217340746e-15
COPD,22,17,424,AMR,-0.0164188554519396,-1.17835136911998e-14
COPD,22,18,319,MELD_lambda0_afproj,-0.000714918677716139,-1.49372854762291e-15
COPD,22,18,319,MELD_lambda0_reportN,-0.000727519877729633,-1.45749832364506e-15
COPD,22,18,319,MELD_lambda0_equal,-0.000277006339857157,-2.37293111020748e-16
COPD,22,18,319,MELD_lambda1_afproj,-0.00057206984240614,-1.1903643580221e-15
COPD,22,18,319,EUR,-0.00565685766289716,-1.97254630080768e-15
COPD,22,18,319,EAS,-0.00584016080162575,-2.20045315845055e-15
COPD,22,18,319,AFR,-0.00527332888996489,-1.57203512686035e-15
COPD,22,18,319,CSA,-0.00305775385517088,-1.75067585854688e-15
COPD,22,18,319,AMR,-0.00693137446987101,-2.33814941893229e-15
COPD,22,19,658,MELD_lambda0_afproj,-0.0062693749483303,-2.58963085773199e-15
COPD,22,19,658,MELD_lambda0_reportN,-0.00640310388096479,-2.51243277042757e-15
COPD,22,19,658,MELD_lambda0_equal,-0.00064941483343072,-1.68768797208791e-15
COPD,22,19,658,MELD_lambda1_afproj,-0.00613181285990921,-2.08912890842009e-15
COPD,22,19,658,EUR,-0.0141906653392766,-3.41742748572856e-15
COPD,22,19,658,EAS,-0.0158159511577055,-5.0739082644967e-15
COPD,22,19,658,AFR,-0.0110449894878551,-1.77218296629427e-15
COPD,22,19,658,CSA,-0.013573173969036,-3.88904163435492e-15
COPD,22,19,658,AMR,-0.0192930793721984,-1.78653662905806e-14
COPD,22,20,573,MELD_lambda0_afproj,-0.0296627906360784,-1.9105132163101e-15
COPD,22,20,573,MELD_lambda0_reportN,-0.0303337850325366,-8.63509575480313e-16
COPD,22,20,573,MELD_lambda0_equal,-0.0130859743671275,-6.66642577179137e-16
COPD,22,20,573,MELD_lambda1_afproj,-0.0274533762225136,-2.14546562757963e-15
COPD,22,20,573,EUR,-0.0573233379728875,-1.7785492702619e-15
COPD,22,20,573,EAS,-0.0947030948966208,-2.26191843216672e-15
COPD,22,20,573,AFR,-0.249766920603992,-1.43384925359934e-15
COPD,22,20,573,CSA,-0.111176407317933,-3.00846340848263e-15
COPD,22,20,573,AMR,-0.135470373509099,-4.75220229945007e-15
COPD,22,21,332,MELD_lambda0_afproj,-0.000831744269481577,1.44701445196239e-17
COPD,22,21,332,MELD_lambda0_reportN,-0.000862660629556011,-7.91195435143463e-16
COPD,22,21,332,MELD_lambda0_equal,-5.17300333282038e-05,-2.97647509020506e-16
COPD,22,21,332,MELD_lambda1_afproj,-0.00079629207659263,-3.81816268981847e-16
COPD,22,21,332,EUR,-0.00245447564569201,-1.11895292228515e-15
COPD,22,21,332,EAS,-0.00229930788999535,-1.82531801326905e-15
COPD,22,21,332,AFR,-1.11881748986897e-16,-1.98656735271958e-16
COPD,22,21,332,CSA,-0.0010402810754917,-8.6070821673601e-16
COPD,22,21,332,AMR,-0.000758713062545518,-7.29668463402289e-16
COPD,22,22,641,MELD_lambda0_afproj,-0.0201050549821306,-1.5798155565251e-15
COPD,22,22,641,MELD_lambda0_reportN,-0.0200471099863382,-1.84037876253991e-15
COPD,22,22,641,MELD_lambda0_equal,-0.00582745886602128,-5.34053211858554e-16
COPD,22,22,641,MELD_lambda1_afproj,-0.0190784514484727,-1.211514636722e-15
COPD,22,22,641,EUR,-0.0364348980507537,-3.9994611805807e-15
COPD,22,22,641,EAS,-0.0389429624618675,-2.74715897721371e-15
COPD,22,22,641,AFR,-0.0233596756421288,-1.16878406329752e-15
COPD,22,22,641,CSA,-0.0429640786745594,-2.06938305385441e-15
COPD,22,22,641,AMR,-0.0690001891504037,-6.25633181597014e-15
COPD,22,23,525,MELD_lambda0_afproj,-0.0644736165592577,-6.95269239326215e-16
COPD,22,23,525,MELD_lambda0_reportN,-0.0671531704628658,-5.73450869681786e-16
COPD,22,23,525,MELD_lambda0_equal,-0.044173063703486,-1.12126853197449e-15
COPD,22,23,525,MELD_lambda1_afproj,-0.0526555508639074,-1.22031006900402e-15
COPD,22,23,525,EUR,-0.129345493292827,-1.68907132025021e-15
COPD,22,23,525,EAS,-0.030065277672557,-1.49056637913733e-15
COPD,22,23,525,AFR,-0.452278519556259,-7.72818138056621e-16
COPD,22,23,525,CSA,-0.0615425499374494,-1.81644579101684e-15
COPD,22,23,525,AMR,-0.387130035039328,-2.66153668366549e-15
COPD,22,24,422,MELD_lambda0_afproj,-0.00527716186104918,-6.69753931435256e-16
COPD,22,24,422,MELD_lambda0_reportN,-0.00534386846181536,-1.04854938506366e-15
COPD,22,24,422,MELD_lambda0_equal,-0.00387914007605663,-1.16886041579354e-15
COPD,22,24,422,MELD_lambda1_afproj,-0.00502653677720695,-8.06912664384041e-16
COPD,22,24,422,EUR,-0.00875900184284672,-1.92452185463112e-15
COPD,22,24,422,EAS,-0.0160083272587283,-2.10329872313129e-15
COPD,22,24,422,AFR,-0.0119667535373412,-3.27319980351226e-15
COPD,22,24,422,CSA,-0.00907219923117306,-1.99171113535312e-15
COPD,22,24,422,AMR,-0.0161063747957831,-1.79745861512241e-15
Gout,22,1,181,MELD_lambda0_afproj,-0.000696242056553667,-6.83003217215557e-16
Gout,22,1,181,MELD_lambda0_reportN,-0.000699426456102841,-7.6915200057679e-16
Gout,22,1,181,MELD_lambda0_equal,-5.92680957259723e-05,-6.71979320653624e-16
Gout,22,1,181,MELD_lambda1_afproj,-0.000612674283289629,-1.59734241744115e-15
Gout,22,1,181,EUR,-0.00433034351656593,-1.3915399289708e-15
Gout,22,1,181,EAS,-0.00162825032756306,-1.36792547134013e-15
Gout,22,1,181,AFR,-0.000820850598532929,-1.33343610055782e-15
Gout,22,1,181,CSA,-0.000687230246234572,-1.21029449116713e-15
Gout,22,1,181,AMR,-0.000171344770156974,-3.21515356218445e-15
Gout,22,2,215,MELD_lambda0_afproj,-2.48649640858777e-05,-4.72982874346609e-16
Gout,22,2,215,MELD_lambda0_reportN,-2.3342897847716e-05,-9.26479766720424e-16
Gout,22,2,215,MELD_lambda0_equal,-0.000111587282897563,-6.81039595406409e-16
Gout,22,2,215,MELD_lambda1_afproj,-2.41444197664589e-05,-2.1027665080096e-15
Gout,22,2,215,EUR,-0.0109447066004592,-1.35630569092277e-15
Gout,22,2,215,EAS,-0.017378872974599,-2.00463764980898e-15
Gout,22,2,215,AFR,-2.69145123418635e-16,-7.11900810137371e-16
Gout,22,2,215,CSA,-0.015543610028112,-1.19005643872604e-15
Gout,22,2,215,AMR,-0.0356449201532101,-1.77995012544944e-15
Gout,22,3,567,MELD_lambda0_afproj,-0.0239950160064675,-1.78332597838799e-15
Gout,22,3,567,MELD_lambda0_reportN,-0.0232242585370773,-2.48138843099357e-15
Gout,22,3,567,MELD_lambda0_equal,-0.0195219989128237,-1.64683083939897e-15
Gout,22,3,567,MELD_lambda1_afproj,-0.0233960952511052,-1.86694409027652e-15
Gout,22,3,567,EUR,-0.0260180082667721,-3.33327062793265e-15
Gout,22,3,567,EAS,-0.0506831343990887,-3.19064955614685e-15
Gout,22,3,567,AFR,-0.102796449439097,-3.49752482316613e-15
Gout,22,3,567,CSA,-0.0175967783242113,-3.20741084298736e-15
Gout,22,3,567,AMR,-0.0489175652765595,-4.14464010080836e-15
Gout,22,4,602,MELD_lambda0_afproj,-0.0348178026566805,-3.68489172945903e-15
Gout,22,4,602,MELD_lambda0_reportN,-0.0336955841954081,-3.82993668105066e-15
Gout,22,4,602,MELD_lambda0_equal,-0.0249212940971425,-1.9089098510528e-15
Gout,22,4,602,MELD_lambda1_afproj,-0.0336129615540791,-3.84674293213951e-15
Gout,22,4,602,EUR,-0.038375491772442,-5.88260777013733e-15
Gout,22,4,602,EAS,-0.0660882138320132,-5.2259240945019e-15
Gout,22,4,602,AFR,-0.036905167776402,-2.33540972533034e-15
Gout,22,4,602,CSA,-0.0659553314507019,-4.73419947595995e-15
Gout,22,4,602,AMR,-0.0543908882057983,-8.19762918658469e-15
Gout,22,5,221,MELD_lambda0_afproj,-0.000625685068980893,-5.74705805088735e-16
Gout,22,5,221,MELD_lambda0_reportN,-0.000624920261583058,-1.24716639297993e-15
Gout,22,5,221,MELD_lambda0_equal,-0.000852121235866485,-1.10200646647401e-15
Gout,22,5,221,MELD_lambda1_afproj,-0.000562577883245654,-1.16731844221636e-15
Gout,22,5,221,EUR,-0.00289699291349008,-2.01280305182477e-15
Gout,22,5,221,EAS,-0.0229598876607288,-3.28886092939226e-15
Gout,22,5,221,AFR,-0.00563670950383262,-1.27035736960313e-15
Gout,22,5,221,CSA,-0.0121281820614027,-1.6302590780115e-15
Gout,22,5,221,AMR,-0.00837650417624404,-1.62290839449312e-15
Gout,22,6,364,MELD_lambda0_afproj,-0.0134771432469544,-7.31535448673921e-16
Gout,22,6,364,MELD_lambda0_reportN,-0.0128944423468821,-1.29000684739479e-15
Gout,22,6,364,MELD_lambda0_equal,-0.00407852919612118,-4.54824272942635e-16
Gout,22,6,364,MELD_lambda1_afproj,-0.012947738150934,-9.42376126557988e-16
Gout,22,6,364,EUR,-0.0220174627239706,-3.42187087655822e-15
Gout,22,6,364,EAS,-0.0182420953271476,-2.372420952396e-15
Gout,22,6,364,AFR,-0.010865675520464,-1.60396974428682e-15
Gout,22,6,364,CSA,-0.0251951734293936,-3.11188233484084e-15
Gout,22,6,364,AMR,-0.0365505186015501,-2.95177698308048e-15
Gout,22,7,688,MELD_lambda0_afproj,-0.0105152498719057,-1.38218342838327e-15
Gout,22,7,688,MELD_lambda0_reportN,-0.0103337056231687,-4.26808874261936e-15
Gout,22,7,688,MELD_lambda0_equal,-0.00060813953826751,-9.10681951052419e-16
Gout,22,7,688,MELD_lambda1_afproj,-0.0102111276128102,-1.75389321962926e-15
Gout,22,7,688,EUR,-0.0168519067112707,-4.18114612972303e-15
Gout,22,7,688,EAS,-0.00979514204473146,-7.65290511511367e-15
Gout,22,7,688,AFR,-0.0314494752977452,-5.55478053617387e-15
Gout,22,7,688,CSA,-0.0064702102077129,-4.78287951077945e-15
Gout,22,7,688,AMR,-0.00519252718708415,-1.16780117835832e-14
Gout,22,8,646,MELD_lambda0_afproj,-0.0470791721363322,-8.91039983107591e-16
Gout,22,8,646,MELD_lambda0_reportN,-0.0461972872237969,-1.43221588452193e-15
Gout,22,8,646,MELD_lambda0_equal,-0.0262675190394154,-9.25903467412084e-16
Gout,22,8,646,MELD_lambda1_afproj,-0.0439080502851889,-1.10899102380666e-15
Gout,22,8,646,EUR,-0.0510779957948165,-1.89820138834055e-15
Gout,22,8,646,EAS,-0.184296601868695,-2.97699423320493e-15
Gout,22,8,646,AFR,-0.0327229196637497,-1.10535512969939e-15
Gout,22,8,646,CSA,-0.043852497593625,-2.16512435242809e-15
Gout,22,8,646,AMR,-0.157946582694679,-4.58350120938867e-15
Gout,22,9,591,MELD_lambda0_afproj,-0.00241457958698492,-1.58906979267584e-15
Gout,22,9,591,MELD_lambda0_reportN,-0.00255115255712626,-1.63659903785753e-15
Gout,22,9,591,MELD_lambda0_equal,-0.00030220610360261,-1.32956803068315e-15
Gout,22,9,591,MELD_lambda1_afproj,-0.00216346867731756,-1.04554827965109e-15
Gout,22,9,591,EUR,-0.00744047040486683,-3.51123681309251e-15
Gout,22,9,591,EAS,-0.0219278744055131,-3.75932568006157e-15
Gout,22,9,591,AFR,-0.00795796772173503,-2.10389612420505e-15
Gout,22,9,591,CSA,-0.0239699859294911,-2.77702437888126e-15
Gout,22,9,591,AMR,-0.0159279355642219,-5.44978821263614e-15
Gout,22,10,519,MELD_lambda0_afproj,-0.0268265649024545,-2.14986255532581e-15
Gout,22,10,519,MELD_lambda0_reportN,-0.0248761423112403,-2.01846962317993e-15
Gout,22,10,519,MELD_lambda0_equal,-0.071211876313921,-1.10993675643158e-15
Gout,22,10,519,MELD_lambda1_afproj,-0.0256913661963289,-1.57624140019877e-15
Gout,22,10,519,EUR,-0.031822663087178,-3.99881948664015e-15
Gout,22,10,519,EAS,-0.104351714738253,-3.23220496803736e-15
Gout,22,10,519,AFR,-0.128905529350106,-1.93361893949212e-15
Gout,22,10,519,CSA,-0.237431393781535,-2.46303301237273e-15
Gout,22,10,519,AMR,-0.186112898623151,-3.58009504759657e-15
Gout,22,11,358,MELD_lambda0_afproj,-0.00952431852820722,-1.55855268951394e-15
Gout,22,11,358,MELD_lambda0_reportN,-0.00903677850907886,-1.440341042484e-15
Gout,22,11,358,MELD_lambda0_equal,-0.00353561356251651,-1.24780296068635e-15
Gout,22,11,358,MELD_lambda1_afproj,-0.00804813447344271,-1.11185929889633e-15
Gout,22,11,358,EUR,-0.0173962661843764,-3.32917258769877e-15
Gout,22,11,358,EAS,-0.0246717709156313,-3.94309463081118e-15
Gout,22,11,358,AFR,-0.00606484708926442,-1.59836710937466e-15
Gout,22,11,358,CSA,-0.0240857568282801,-3.41093290990941e-15
Gout,22,11,358,AMR,-0.0143901823527035,-5.20073087036357e-15
Gout,22,12,843,MELD_lambda0_afproj,-0.00302815552103452,-1.30937045606841e-15
Gout,22,12,843,MELD_lambda0_reportN,-0.00313744201962418,-1.87581659596256e-15
Gout,22,12,843,MELD_lambda0_equal,-0.0010322476334354,-1.56996753511324e-15
Gout,22,12,843,MELD_lambda1_afproj,-0.00294333011347953,-1.70327667262946e-15
Gout,22,12,843,EUR,-0.00949309904969958,-5.94647365941634e-15
Gout,22,12,843,EAS,-0.00827380255143212,-5.39148032772581e-15
Gout,22,12,843,AFR,-0.0138566934424467,-3.32918817878487e-15
Gout,22,12,843,CSA,-0.010653981711203,-2.97957839735136e-15
Gout,22,12,843,AMR,-0.0246352377792986,-7.79917259452294e-15
Gout,22,13,505,MELD_lambda0_afproj,-0.0168937306101458,-2.0396108691657e-15
Gout,22,13,505,MELD_lambda0_reportN,-0.0168051545153297,-1.5730403669322e-15
Gout,22,13,505,MELD_lambda0_equal,-0.0123237912866123,-1.13116363088794e-15
Gout,22,13,505,MELD_lambda1_afproj,-0.0157949561704497,-2.51526242546343e-15
Gout,22,13,505,EUR,-0.0265944000636431,-4.06634989905526e-15
Gout,22,13,505,EAS,-0.0194564152375145,-3.14075610889008e-15
Gout,22,13,505,AFR,-0.0347917947827081,-1.60701773017192e-15
Gout,22,13,505,CSA,-0.0240117001570192,-4.64788918178378e-15
Gout,22,13,505,AMR,-0.0547952265779822,-4.50004451786957e-15
Gout,22,14,706,MELD_lambda0_afproj,-0.00331351435519423,-1.53140517704215e-15
Gout,22,14,706,MELD_lambda0_reportN,-0.00349950917604659,-2.28974111239344e-15
Gout,22,14,706,MELD_lambda0_equal,-0.0003034490408458,-1.607766419958e-15
Gout,22,14,706,MELD_lambda1_afproj,-0.00312089048883002,-1.57222416473559e-15
Gout,22,14,706,EUR,-0.00860479340509062,-4.28643628635855e-15
Gout,22,14,706,EAS,-0.0085012301370603,-3.85045692396563e-15
Gout,22,14,706,AFR,-0.0438380948582518,-1.93248391253958e-15
Gout,22,14,706,CSA,-0.00980650630465436,-5.23604762030809e-15
Gout,22,14,706,AMR,-0.0103014354640923,-6.02401722525847e-15
Gout,22,15,523,MELD_lambda0_afproj,-0.00264472413035104,-2.21657381037065e-15
Gout,22,15,523,MELD_lambda0_reportN,-0.00273106180246556,-1.22428453842547e-15
Gout,22,15,523,MELD_lambda0_equal,-0.000491328271813637,-2.99480940224574e-15
Gout,22,15,523,MELD_lambda1_afproj,-0.00258631815788724,-1.60785107173989e-15
Gout,22,15,523,EUR,-0.00755267828189393,-3.0404241813049e-15
Gout,22,15,523,EAS,-0.00448617085103581,-3.30528742958008e-15
Gout,22,15,523,AFR,-0.00327036970625193,-1.51384286273059e-15
Gout,22,15,523,CSA,-0.00553147251158103,-3.96270862158879e-15
Gout,22,15,523,AMR,-0.00612085686967234,-6.22760332398012e-15
Gout,22,16,289,MELD_lambda0_afproj,-0.000956939027058315,-7.19688959412233e-16
Gout,22,16,289,MELD_lambda0_reportN,-0.000944716758280029,-2.4852941605518e-16
Gout,22,16,289,MELD_lambda0_equal,-6.46821610136664e-05,-6.6538704458411e-16
Gout,22,16,289,MELD_lambda1_afproj,-0.000892652460992324,-8.59040175336378e-16
Gout,22,16,289,EUR,-0.00281073170732001,-1.0761367927681e-15
Gout,22,16,289,EAS,-0.0186065765147126,-1.43700805435844e-15
Gout,22,16,289,AFR,-0.000826056132701734,-5.34914783096943e-16
Gout,22,16,289,CSA,-0.00617323233047115,-1.63710287988292e-15
Gout,22,16,289,AMR,-0.0111223383942738,-1.44769395550322e-15
Gout,22,17,427,MELD_lambda0_afproj,-0.00495704862613708,-4.43775602473942e-15
Gout,22,17,427,MELD_lambda0_reportN,-0.00502537103137322,-4.1574568748647e-15
Gout,22,17,427,MELD_lambda0_equal,-0.00103008219921188,-3.78994284003038e-15
Gout,22,17,427,MELD_lambda1_afproj,-0.00453401110869221,-2.26935429470828e-15
Gout,22,17,427,EUR,-0.0194701939074874,-7.9280541328654e-15
Gout,22,17,427,EAS,-0.0286520380556592,-1.1486774744322e-14
Gout,22,17,427,AFR,-0.0254475232983087,-5.89653656597445e-15
Gout,22,17,427,CSA,-0.0143893645862822,-1.65400958571255e-14
Gout,22,17,427,AMR,-0.0165654512827619,-1.87894693176987e-14
Gout,22,18,320,MELD_lambda0_afproj,-0.000697292087328367,-1.07574194967802e-15
Gout,22,18,320,MELD_lambda0_reportN,-0.000720731895766827,-5.95531993621953e-16
Gout,22,18,320,MELD_lambda0_equal,-0.000277036547620272,-1.04361594424368e-15
Gout,22,18,320,MELD_lambda1_afproj,-0.000558830173397823,-4.79989710068654e-15
Gout,22,18,320,EUR,-0.00593812925732672,-2.71447660704933e-15
Gout,22,18,320,EAS,-0.00584595386353915,-8.54244703700645e-15
Gout,22,18,320,AFR,-0.00529485953457594,-1.19316352491613e-15
Gout,22,18,320,CSA,-0.00308150953692975,-2.29586951998979e-15
Gout,22,18,320,AMR,-0.00698760055487328,-2.58640086125422e-15
Gout,22,19,658,MELD_lambda0_afproj,-0.00609388494531544,-2.18372315875353e-15
Gout,22,19,658,MELD_lambda0_reportN,-0.00629894638723811,-2.03707581345551e-15
Gout,22,19,658,MELD_lambda0_equal,-0.00064941483343072,-1.68768797208791e-15
Gout,22,19,658,MELD_lambda1_afproj,-0.00595680048059492,-1.97766808573624e-15
Gout,22,19,658,EUR,-0.0141906653392766,-3.41742748572856e-15
Gout,22,19,658,EAS,-0.0158159511577055,-5.0739082644967e-15
Gout,22,19,658,AFR,-0.0110449894878551,-1.77218296629427e-15
Gout,22,19,658,CSA,-0.013573173969036,-3.88904163435492e-15
Gout,22,19,658,AMR,-0.0192930793721984,-1.78653662905806e-14
Gout,22,20,573,MELD_lambda0_afproj,-0.0287942596099183,-4.86225524622414e-16
Gout,22,20,573,MELD_lambda0_reportN,-0.0298237621360585,-1.81558221737107e-15
Gout,22,20,573,MELD_lambda0_equal,-0.0130859743671275,-6.66642577179137e-16
Gout,22,20,573,MELD_lambda1_afproj,-0.0265883715488747,-1.58144361630403e-15
Gout,22,20,573,EUR,-0.0573233379728875,-1.7785492702619e-15
Gout,22,20,573,EAS,-0.0947030948966208,-2.26191843216672e-15
Gout,22,20,573,AFR,-0.249766920603992,-1.43384925359934e-15
Gout,22,20,573,CSA,-0.111176407317933,-3.00846340848263e-15
Gout,22,20,573,AMR,-0.135470373509099,-4.75220229945007e-15
Gout,22,21,332,MELD_lambda0_afproj,-0.000790990574890876,7.30727094765104e-17
Gout,22,21,332,MELD_lambda0_reportN,-0.000838542617805856,-6.17255440393409e-16
Gout,22,21,332,MELD_lambda0_equal,-5.17300333282038e-05,-2.97647509020506e-16
Gout,22,21,332,MELD_lambda1_afproj,-0.000750517283779601,-1.13383330471325e-16
Gout,22,21,332,EUR,-0.00245447564569201,-1.11895292228515e-15
Gout,22,21,332,EAS,-0.00229930788999535,-1.82531801326905e-15
Gout,22,21,332,AFR,-1.11881748986897e-16,-1.98656735271958e-16
Gout,22,21,332,CSA,-0.0010402810754917,-8.6070821673601e-16
Gout,22,21,332,AMR,-0.000758713062545518,-7.29668463402289e-16
Gout,22,22,641,MELD_lambda0_afproj,-0.0195473787283912,-9.59346754738383e-16
Gout,22,22,641,MELD_lambda0_reportN,-0.0196379058866933,-2.15769886647279e-15
Gout,22,22,641,MELD_lambda0_equal,-0.00582745886602128,-5.34053211858554e-16
Gout,22,22,641,MELD_lambda1_afproj,-0.0185312711257471,-1.04761153116224e-15
Gout,22,22,641,EUR,-0.0364348980507537,-3.9994611805807e-15
Gout,22,22,641,EAS,-0.0389429624618675,-2.74715897721371e-15
Gout,22,22,641,AFR,-0.0233596756421288,-1.16878406329752e-15
Gout,22,22,641,CSA,-0.0429640786745594,-2.06938305385441e-15
Gout,22,22,641,AMR,-0.0690001891504037,-6.25633181597014e-15
Gout,22,23,531,MELD_lambda0_afproj,-0.0626420951660367,-1.22571812481964e-15
Gout,22,23,531,MELD_lambda0_reportN,-0.0663837934169984,-3.45666386418059e-16
Gout,22,23,531,MELD_lambda0_equal,-0.0445522417735928,-1.23033621485944e-15
Gout,22,23,531,MELD_lambda1_afproj,-0.0510521969138182,-6.27988116427359e-16
Gout,22,23,531,EUR,-0.129701110208011,-1.87411448810656e-15
Gout,22,23,531,EAS,-0.0300990113249253,-1.90621541032193e-15
Gout,22,23,531,AFR,-0.45235758124747,-6.5436538974949e-16
Gout,22,23,531,CSA,-0.0616484640352795,-1.22690014263027e-15
Gout,22,23,531,AMR,-0.388646116351309,-6.301149743162e-15
Gout,22,24,422,MELD_lambda0_afproj,-0.00518938231157126,-4.56913393908698e-16
Gout,22,24,422,MELD_lambda0_reportN,-0.00529553614119956,-8.57887649347166e-16
Gout,22,24,422,MELD_lambda0_equal,-0.00387914007605663,-1.16886041579354e-15
Gout,22,24,422,MELD_lambda1_afproj,-0.00494049905273646,-8.94341426191026e-16
Gout,22,24,422,EUR,-0.00875900184284672,-1.92452185463112e-15
Gout,22,24,422,EAS,-0.0160083272587283,-2.10329872313129e-15
Gout,22,24,422,AFR,-0.0119667535373412,-3.27319980351226e-15
Gout,22,24,422,CSA,-0.00907219923117306,-1.99171113535312e-15
Gout,22,24,422,AMR,-0.0161063747957831,-1.79745861512241e-15
HF,22,1,119,MELD_lambda0_afproj,-0.000267208540112772,-1.62479427378441e-15
HF,22,1,119,MELD_lambda0_reportN,-0.000283079888901768,-8.77854320341251e-16
HF,22,1,119,MELD_lambda0_equal,-2.90283079624613e-05,-9.20988783317385e-17
HF,22,1,119,MELD_lambda1_afproj,-0.000259363050295441,-7.54241680223407e-16
HF,22,1,119,EUR,-0.00405304538148571,-1.45330726096897e-15
HF,22,1,119,EAS,-0.00136842645937197,-9.22308920876768e-16
HF,22,1,119,AFR,-0.000629299729955144,-7.23818042965319e-16
HF,22,1,119,CSA,-0.000418865611043021,-1.08190326450786e-15
HF,22,1,119,AMR,-6.62253187980989e-05,-2.42774083431369e-15
HF,22,2,176,MELD_lambda0_afproj,-1.29772552344316e-05,-3.0969698128971e-16
HF,22,2,176,MELD_lambda0_reportN,-1.19831593746312e-05,-5.29603822591067e-16
HF,22,2,176,MELD_lambda0_equal,-9.29658690276502e-05,-9.22955506795847e-16
HF,22,2,176,MELD_lambda1_afproj,-1.25652021238251e-05,-6.91285990764192e-16
HF,22,2,176,EUR,-0.00110706642633345,-1.38805706707895e-15
HF,22,2,176,EAS,-0.00784600038905828,-1.84269930870899e-15
HF,22,2,176,AFR,-8.1680023734335e-16,-6.24032093051103e-16
HF,22,2,176,CSA,-0.00247671067894253,-1.06616074338965e-15
HF,22,2,176,AMR,-0.00175494312200407,-1.27016953270847e-15
HF,22,3,528,MELD_lambda0_afproj,-0.0236208294237719,-2.10094918143873e-15
HF,22,3,528,MELD_lambda0_reportN,-0.0226928889625855,-2.2340404666047e-15
HF,22,3,528,MELD_lambda0_equal,-0.0195704001503836,-1.98579221690081e-15
HF,22,3,528,MELD_lambda1_afproj,-0.0230952999381922,-2.92559344594899e-15
HF,22,3,528,EUR,-0.0258862156863873,-3.71478091773849e-15
HF,22,3,528,EAS,-0.0505745268622812,-3.19178552732076e-15
HF,22,3,528,AFR,-0.0999233858089787,-3.5539668243316e-15
HF,22,3,528,CSA,-0.0176308833138249,-3.20139768811406e-15
HF,22,3,528,AMR,-0.0491103345933529,-5.10476038201844e-15
HF,22,4,492,MELD_lambda0_afproj,-0.00997807498972403,-2.874706351971e-15
HF,22,4,492,MELD_lambda0_reportN,-0.00974759751790192,-3.40544171196262e-15
HF,22,4,492,MELD_lambda0_equal,-0.00473148777575938,-1.27265157314301e-15
HF,22,4,492,MELD_lambda1_afproj,-0.00960554218957177,-2.386107265303e-15
HF,22,4,492,EUR,-0.0221488766585932,-4.75075875176503e-15
HF,22,4,492,EAS,-0.0564742477233848,-4.98729036805251e-15
HF,22,4,492,AFR,-0.0282382725242549,-2.42822814029663e-15
HF,22,4,492,CSA,-0.0159290252799916,-4.66906974856285e-15
HF,22,4,492,AMR,-0.019083170039938,-5.62455630954778e-15
HF,22,5,203,MELD_lambda0_afproj,-0.000228662351718117,-1.31657694978766e-15
HF,22,5,203,MELD_lambda0_reportN,-0.000243048257665064,-1.08548610779428e-15
HF,22,5,203,MELD_lambda0_equal,-0.000728973948907636,-6.17825833239816e-16
HF,22,5,203,MELD_lambda1_afproj,-0.000209615039604998,-8.90845139154023e-16
HF,22,5,203,EUR,-0.00100420713957719,-2.35341618327044e-15
HF,22,5,203,EAS,-0.0156783479707344,-1.95769295956315e-15
HF,22,5,203,AFR,-0.00432996301941818,-1.36548700273194e-15
HF,22,5,203,CSA,-0.0114279328773717,-1.22325853031848e-15
HF,22,5,203,AMR,-0.00500659753373803,-1.96231848973084e-15
HF,22,6,313,MELD_lambda0_afproj,-0.0134473231437068,-1.3237524188137e-15
HF,22,6,313,MELD_lambda0_reportN,-0.0127105665936757,-1.02258595915538e-15
