chr,block_id,w_eur,af_bin,m_bin,af_bin_lo,af_bin_hi,delta,r2_l0,r2_l1,diff
22,9,0.5,2,244,0.0696898496240602,0.185064040916244,0.1,0.885349337439835,0.885770499680961,0.000421162241126649
22,9,0.5,3,244,0.185064040916244,0.607605132016087,0.001,0.886509077811028,0.867554549292383,-0.0189545285186452
22,9,0.5,3,244,0.185064040916244,0.607605132016087,0.01,0.895125276239451,0.878745838589269,-0.0163794376501818
22,9,0.5,3,244,0.185064040916244,0.607605132016087,0.1,0.880568425957005,0.860577672981249,-0.0199907529757568
22,9,0.25,1,245,0.000532217170834064,0.0696898496240602,0.001,0.898793726787614,0.896060253194546,-0.00273347359306753
22,9,0.25,1,245,0.000532217170834064,0.0696898496240602,0.01,0.912800369974489,0.909092817069205,-0.00370755290528402
22,9,0.25,1,245,0.000532217170834064,0.0696898496240602,0.1,0.912249167159197,0.906338854281852,-0.005910312877345
22,9,0.25,2,244,0.0696898496240602,0.185064040916244,0.001,0.837575074930558,0.842745383822815,0.00517030889225623
22,9,0.25,2,244,0.0696898496240602,0.185064040916244,0.01,0.846544591511549,0.851666090499766,0.00512149898821623
22,9,0.25,2,244,0.0696898496240602,0.185064040916244,0.1,0.848677874529241,0.851823330172888,0.00314545564364621
22,9,0.25,3,244,0.185064040916244,0.607605132016087,0.001,0.813539063276957,0.788060603083509,-0.0254784601934479
22,9,0.25,3,244,0.185064040916244,0.607605132016087,0.01,0.825304616023423,0.803734044485486,-0.0215705715379371
22,9,0.25,3,244,0.185064040916244,0.607605132016087,0.1,0.8131648814261,0.790553550331202,-0.0226113310948984
22,10,0.75,1,230,0.000243705193215621,0.0776038934545666,0.001,0.65979779678165,0.65345594592255,-0.00634185085910033
22,10,0.75,1,230,0.000243705193215621,0.0776038934545666,0.01,0.673480842301465,0.668436756751099,-0.00504408555036595
22,10,0.75,1,230,0.000243705193215621,0.0776038934545666,0.1,0.688668151472215,0.68163628686908,-0.00703186460313499
22,10,0.75,2,229,0.0776038934545666,0.18357816637155,0.001,0.971990451007306,0.974124890764217,0.00213443975691108
22,10,0.75,2,229,0.0776038934545666,0.18357816637155,0.01,0.97119123870256,0.971598356597469,0.00040711789490866
22,10,0.75,2,229,0.0776038934545666,0.18357816637155,0.1,0.963986233897207,0.962445713879776,-0.00154052001743166
22,10,0.75,3,230,0.18357816637155,0.506272949816402,0.001,0.988500222142287,0.988599807377471,9.95852351841631e-05
22,10,0.75,3,230,0.18357816637155,0.506272949816402,0.01,0.989682201799336,0.990165738142161,0.000483536342825164
22,10,0.75,3,230,0.18357816637155,0.506272949816402,0.1,0.988934944711371,0.990028424630543,0.00109347991917252
22,10,0.5,1,230,0.000243705193215621,0.0776038934545666,0.001,0.551932584931469,0.547437658341842,-0.00449492658962747
22,10,0.5,1,230,0.000243705193215621,0.0776038934545666,0.01,0.566595831304967,0.562111236823259,-0.0044845944817079
22,10,0.5,1,230,0.000243705193215621,0.0776038934545666,0.1,0.589218268324311,0.583936500172794,-0.00528176815151726
22,10,0.5,2,229,0.0776038934545666,0.18357816637155,0.001,0.940006631569656,0.943176716581438,0.0031700850117824
22,10,0.5,2,229,0.0776038934545666,0.18357816637155,0.01,0.9340159804852,0.93507155876794,0.00105557828274061
22,10,0.5,2,229,0.0776038934545666,0.18357816637155,0.1,0.915078973946535,0.91407211002852,-0.00100686391801463
22,10,0.5,3,230,0.18357816637155,0.506272949816402,0.001,0.978221088375404,0.97784228450519,-0.00037880387021394
22,10,0.5,3,230,0.18357816637155,0.506272949816402,0.01,0.981514514857655,0.981396281798428,-0.000118233059226647
22,10,0.5,3,230,0.18357816637155,0.506272949816402,0.1,0.98472161500414,0.985307465274737,0.000585850270596433
22,10,0.25,1,230,0.000243705193215621,0.0776038934545666,0.001,0.482542086947171,0.484833161826484,0.00229107487931379
22,10,0.25,1,230,0.000243705193215621,0.0776038934545666,0.01,0.494497306901805,0.494670527245168,0.000173220343363256
22,10,0.25,1,230,0.000243705193215621,0.0776038934545666,0.1,0.514372188059941,0.513399672876059,-0.000972515183881861
22,10,0.25,2,229,0.0776038934545666,0.18357816637155,0.001,0.912285819687746,0.916186918011862,0.00390109832411578
22,10,0.25,2,229,0.0776038934545666,0.18357816637155,0.01,0.908244536732452,0.910527129986193,0.00228259325374114
22,10,0.25,2,229,0.0776038934545666,0.18357816637155,0.1,0.887799315362777,0.888396323031166,0.000597007668389327
22,10,0.25,3,230,0.18357816637155,0.506272949816402,0.001,0.961655908976094,0.962435830607337,0.00077992163124363
22,10,0.25,3,230,0.18357816637155,0.506272949816402,0.01,0.966663479562409,0.966592651571589,-7.08279908202547e-05
22,10,0.25,3,230,0.18357816637155,0.506272949816402,0.1,0.973000650273446,0.973106883526574,0.000106233253127863
22,11,0.75,1,146,0.000530031474033917,0.0746175601163177,0.001,0.918567126294478,0.917550963241822,-0.0010161630526565
22,11,0.75,1,146,0.000530031474033917,0.0746175601163177,0.01,0.913306670854496,0.912173657112795,-0.00113301374170127
22,11,0.75,1,146,0.000530031474033917,0.0746175601163177,0.1,0.915084207475752,0.91448673759093,-0.000597469884821789
22,11,0.75,2,145,0.0746175601163177,0.241822579705077,0.001,0.937362527287332,0.938066267711234,0.000703740423902755
22,11,0.75,2,145,0.0746175601163177,0.241822579705077,0.01,0.931347638499447,0.932343907229881,0.000996268730433458
22,11,0.75,2,145,0.0746175601163177,0.241822579705077,0.1,0.923116086776385,0.923108674140796,-7.41263558889926e-06
22,11,0.75,3,146,0.241822579705077,0.545699641545725,0.001,0.924989616500464,0.927791199084749,0.00280158258428431
22,11,0.75,3,146,0.241822579705077,0.545699641545725,0.01,0.880893538451726,0.882771779229375,0.0018782407776492
22,11,0.75,3,146,0.241822579705077,0.545699641545725,0.1,0.857178993631301,0.860481928244574,0.00330293461327291
22,11,0.5,1,146,0.000530031474033917,0.0746175601163177,0.001,0.803270929795828,0.801793318315719,-0.00147761148010905
22,11,0.5,1,146,0.000530031474033917,0.0746175601163177,0.01,0.782854689720019,0.781185243330687,-0.00166944638933186
22,11,0.5,1,146,0.000530031474033917,0.0746175601163177,0.1,0.76200075376538,0.761414274978846,-0.000586478786534839
22,11,0.5,2,145,0.0746175601163177,0.241822579705077,0.001,0.824290012380012,0.818214378939559,-0.00607563344045314
22,11,0.5,2,145,0.0746175601163177,0.241822579705077,0.01,0.819593925059961,0.815310185594599,-0.00428373946536165
22,11,0.5,2,145,0.0746175601163177,0.241822579705077,0.1,0.823722171089201,0.821163878755492,-0.00255829233370819
22,11,0.5,3,146,0.241822579705077,0.545699641545725,0.001,0.741095107965258,0.739794696796204,-0.00130041116905355
22,11,0.5,3,146,0.241822579705077,0.545699641545725,0.01,0.605823893236914,0.600716359040198,-0.00510753419671672
22,11,0.5,3,146,0.241822579705077,0.545699641545725,0.1,0.56920141296245,0.583661593390255,0.0144601804278049
22,11,0.25,1,146,0.000530031474033917,0.0746175601163177,0.001,0.753453012482833,0.752278700079102,-0.00117431240373067
22,11,0.25,1,146,0.000530031474033917,0.0746175601163177,0.01,0.712558204575024,0.711370892886228,-0.00118731168879649
22,11,0.25,1,146,0.000530031474033917,0.0746175601163177,0.1,0.62058754824009,0.620742813360262,0.000155265120172055
22,11,0.25,2,145,0.0746175601163177,0.241822579705077,0.001,0.734505957060137,0.723670115886927,-0.0108358411732106
22,11,0.25,2,145,0.0746175601163177,0.241822579705077,0.01,0.724067817563375,0.721265432833559,-0.0028023847298162
22,11,0.25,2,145,0.0746175601163177,0.241822579705077,0.1,0.741990844132277,0.748329284443898,0.00633844031162156
22,11,0.25,3,146,0.241822579705077,0.545699641545725,0.001,0.715931277920209,0.702593112627795,-0.0133381652924141
22,11,0.25,3,146,0.241822579705077,0.545699641545725,0.01,0.624187421806717,0.606753015348122,-0.017434406458595
22,11,0.25,3,146,0.241822579705077,0.545699641545725,0.1,0.611056226999641,0.615821133762948,0.00476490676330676
22,12,0.75,1,387,0.000171826947280865,0.0753202045812205,0.001,0.662849294973416,0.66476813320839,0.00191883823497352
22,12,0.75,1,387,0.000171826947280865,0.0753202045812205,0.01,0.692069066457192,0.695007409430782,0.0029383429735893
22,12,0.75,1,387,0.000171826947280865,0.0753202045812205,0.1,0.742617622020201,0.74354207925196,0.000924457231758935
22,12,0.75,2,386,0.0753202045812205,0.191667030949467,0.001,0.856960285645546,0.845881018479846,-0.0110792671657002
22,12,0.75,2,386,0.0753202045812205,0.191667030949467,0.01,0.873854175293449,0.865873451801325,-0.00798072349212364
22,12,0.75,2,386,0.0753202045812205,0.191667030949467,0.1,0.886515891545967,0.880013716789186,-0.00650217475678139
22,12,0.75,3,386,0.191667030949467,0.738930538555692,0.001,0.891569380877387,0.877219006386394,-0.0143503744909939
22,12,0.75,3,386,0.191667030949467,0.738930538555692,0.01,0.89418429631066,0.886470299993489,-0.00771399631717074
22,12,0.75,3,386,0.191667030949467,0.738930538555692,0.1,0.908611265406002,0.901789002255245,-0.00682226315075774
22,12,0.5,1,387,0.000171826947280865,0.0753202045812205,0.001,0.50420365914162,0.505982564969062,0.00177890582744233
22,12,0.5,1,387,0.000171826947280865,0.0753202045812205,0.01,0.531673905554891,0.53416013015708,0.00248622460218895
22,12,0.5,1,387,0.000171826947280865,0.0753202045812205,0.1,0.591239108845852,0.592650438567373,0.00141132972152103
22,12,0.5,2,386,0.0753202045812205,0.191667030949467,0.001,0.655583815775835,0.637132972250117,-0.0184508435257181
22,12,0.5,2,386,0.0753202045812205,0.191667030949467,0.01,0.68404560784512,0.671123178872294,-0.0129224289728259
22,12,0.5,2,386,0.0753202045812205,0.191667030949467,0.1,0.711202142694231,0.703218538979663,-0.00798360371456763
22,12,0.5,3,386,0.191667030949467,0.738930538555692,0.001,0.758682748205691,0.726534675348745,-0.0321480728569457
22,12,0.5,3,386,0.191667030949467,0.738930538555692,0.01,0.76590328550192,0.749173514032517,-0.0167297714694028
22,12,0.5,3,386,0.191667030949467,0.738930538555692,0.1,0.785931536970906,0.775956825597894,-0.00997471137301131
22,12,0.25,1,387,0.000171826947280865,0.0753202045812205,0.001,0.508081377531613,0.512572350742942,0.00449097321132874
22,12,0.25,1,387,0.000171826947280865,0.0753202045812205,0.01,0.529869680619357,0.534210783825554,0.00434110320619763
22,12,0.25,1,387,0.000171826947280865,0.0753202045812205,0.1,0.592848367939621,0.595709871770467,0.00286150383084571
22,12,0.25,2,386,0.0753202045812205,0.191667030949467,0.001,0.502966213251853,0.491850054253025,-0.0111161589988278
22,12,0.25,2,386,0.0753202045812205,0.191667030949467,0.01,0.526311207061627,0.519656614358095,-0.00665459270353219
22,12,0.25,2,386,0.0753202045812205,0.191667030949467,0.1,0.550021347531094,0.547246616771689,-0.00277473075940515
22,12,0.25,3,386,0.191667030949467,0.738930538555692,0.001,0.629589036776178,0.597457275458826,-0.0321317613173523
22,12,0.25,3,386,0.191667030949467,0.738930538555692,0.01,0.64444663404312,0.626665200617492,-0.0177814334256281
22,12,0.25,3,386,0.191667030949467,0.738930538555692,0.1,0.67204217308965,0.664446221199233,-0.00759595189041773
22,13,0.75,1,206,6.99422976044306e-05,0.0889513026752929,0.001,0.811396597971215,0.816218833433223,0.00482223546200777
22,13,0.75,1,206,6.99422976044306e-05,0.0889513026752929,0.01,0.809608551716002,0.81458383584607,0.00497528413006843
22,13,0.75,1,206,6.99422976044306e-05,0.0889513026752929,0.1,0.77628984427006,0.781706342202892,0.00541649793283194
22,13,0.75,2,206,0.0889513026752929,0.211455236929533,0.001,0.90787693789295,0.898723017116449,-0.00915392077650112
22,13,0.75,2,206,0.0889513026752929,0.211455236929533,0.01,0.92634486297341,0.918839724737085,-0.0075051382363247
22,13,0.75,2,206,0.0889513026752929,0.211455236929533,0.1,0.942346271846534,0.936393238370551,-0.00595303347598319
22,13,0.75,3,206,0.211455236929533,0.61078204231509,0.001,0.822359690554945,0.848180816185949,0.0258211256310037
22,13,0.75,3,206,0.211455236929533,0.61078204231509,0.01,0.827429525017262,0.849474840699283,0.0220453156820214
22,13,0.75,3,206,0.211455236929533,0.61078204231509,0.1,0.836163509378616,0.853210220729164,0.0170467113505479
22,13,0.5,1,206,6.99422976044306e-05,0.0889513026752929,0.001,0.759578833638119,0.762537567699333,0.00295873406121427
22,13,0.5,1,206,6.99422976044306e-05,0.0889513026752929,0.01,0.7470746640048,0.752280069460055,0.00520540545525483
22,13,0.5,1,206,6.99422976044306e-05,0.0889513026752929,0.1,0.678787045298678,0.684499569157705,0.00571252385902732
22,13,0.5,2,206,0.0889513026752929,0.211455236929533,0.001,0.852683535731391,0.842820133652633,-0.00986340207875847
22,13,0.5,2,206,0.0889513026752929,0.211455236929533,0.01,0.882217782974166,0.873981287420384,-0.00823649555378148
22,13,0.5,2,206,0.0889513026752929,0.211455236929533,0.1,0.90637964883544,0.896876258509703,-0.00950339032573622
22,13,0.5,3,206,0.211455236929533,0.61078204231509,0.001,0.76823859482488,0.790242599982508,0.0220040051576279
22,13,0.5,3,206,0.211455236929533,0.61078204231509,0.01,0.777511754698642,0.795849256085086,0.0183375013864435
22,13,0.5,3,206,0.211455236929533,0.61078204231509,0.1,0.781846723948516,0.791824965796373,0.00997824184785689
22,13,0.25,1,206,6.99422976044306e-05,0.0889513026752929,0.001,0.755850239135305,0.756205771086049,0.000355531950744004
22,13,0.25,1,206,6.99422976044306e-05,0.0889513026752929,0.01,0.744228055524472,0.74798681589716,0.00375876037268785
22,13,0.25,1,206,6.99422976044306e-05,0.0889513026752929,0.1,0.673816672420456,0.677139673681339,0.00332300126088314
22,13,0.25,2,206,0.0889513026752929,0.211455236929533,0.001,0.790266716709128,0.788638946763821,-0.00162776994530744
22,13,0.25,2,206,0.0889513026752929,0.211455236929533,0.01,0.834226522019459,0.832155751673687,-0.00207077034577108
22,13,0.25,2,206,0.0889513026752929,0.211455236929533,0.1,0.868537042303188,0.862527646807194,-0.00600939549599389
22,13,0.25,3,206,0.211455236929533,0.61078204231509,0.001,0.74358323822542,0.7551934203907,0.0116101821652799
22,13,0.25,3,206,0.211455236929533,0.61078204231509,0.01,0.761334481645345,0.770781881665696,0.00944740002035127
22,13,0.25,3,206,0.211455236929533,0.61078204231509,0.1,0.764732842074645,0.767325552239608,0.00259271016496332
22,14,0.75,1,357,9.63154945362588e-05,0.110985312117503,0.001,0.655505440471957,0.664190347425003,0.0086849069530458
22,14,0.75,1,357,9.63154945362588e-05,0.110985312117503,0.01,0.678117841227457,0.686983383068182,0.00886554184072452
22,14,0.75,1,357,9.63154945362588e-05,0.110985312117503,0.1,0.655648634242823,0.664622928620377,0.00897429437755359
22,14,0.75,2,356,0.110985312117503,0.272750917992656,0.001,0.899350905442354,0.908463795069615,0.00911288962726131
22,14,0.75,2,356,0.110985312117503,0.272750917992656,0.01,0.903800874758805,0.913048576597353,0.00924770183854884
22,14,0.75,2,356,0.110985312117503,0.272750917992656,0.1,0.898898385628499,0.906066281720616,0.00716789609211743
22,14,0.75,3,356,0.272750917992656,0.712548085329603,0.001,0.972335335696218,0.975632994569916,0.00329765887369804
22,14,0.75,3,356,0.272750917992656,0.712548085329603,0.01,0.9712170439232,0.974305843029584,0.0030887991063836
22,14,0.75,3,356,0.272750917992656,0.712548085329603,0.1,0.969740193814181,0.969270360722969,-0.000469833091211735
22,14,0.5,1,357,9.63154945362588e-05,0.110985312117503,0.001,0.640612686333311,0.645620326201053,0.00500763986774166
22,14,0.5,1,357,9.63154945362588e-05,0.110985312117503,0.01,0.649393649559362,0.653811799050134,0.00441814949077191
22,14,0.5,1,357,9.63154945362588e-05,0.110985312117503,0.1,0.612487182406044,0.618435697113099,0.00594851470705493
22,14,0.5,2,356,0.110985312117503,0.272750917992656,0.001,0.915555865678886,0.927280622729899,0.0117247570510126
22,14,0.5,2,356,0.110985312117503,0.272750917992656,0.01,0.919859037246507,0.932207779537033,0.0123487422905262
22,14,0.5,2,356,0.110985312117503,0.272750917992656,0.1,0.91655738944969,0.925352409486732,0.00879502003704158
22,14,0.5,3,356,0.272750917992656,0.712548085329603,0.001,0.926479607144773,0.941794748298082,0.0153151411533093
22,14,0.5,3,356,0.272750917992656,0.712548085329603,0.01,0.926983410165872,0.940276204265919,0.0132927941000474
22,14,0.5,3,356,0.272750917992656,0.712548085329603,0.1,0.925201048729433,0.925852462493481,0.000651413764048092
22,14,0.25,1,357,9.63154945362588e-05,0.110985312117503,0.001,0.682568329007313,0.687572818710402,0.00500448970308831
22,14,0.25,1,357,9.63154945362588e-05,0.110985312117503,0.01,0.685850007671113,0.69012333145029,0.00427332377917733
22,14,0.25,1,357,9.63154945362588e-05,0.110985312117503,0.1,0.653284574586809,0.658316186492814,0.00503161190600499
22,14,0.25,2,356,0.110985312117503,0.272750917992656,0.001,0.899759640293338,0.91129961623081,0.0115399759374725
22,14,0.25,2,356,0.110985312117503,0.272750917992656,0.01,0.905273357452294,0.917338103534956,0.0120647460826621
22,14,0.25,2,356,0.110985312117503,0.272750917992656,0.1,0.908175888564839,0.9167593237892,0.00858343522436122
22,14,0.25,3,356,0.272750917992656,0.712548085329603,0.001,0.862270135846047,0.890751907769531,0.028481771923484
22,14,0.25,3,356,0.272750917992656,0.712548085329603,0.01,0.870171016204804,0.897981587411274,0.0278105712064695
22,14,0.25,3,356,0.272750917992656,0.712548085329603,0.1,0.871187817894662,0.885002529037034,0.0138147111423726
22,15,0.75,1,237,0.000512545899632788,0.0931970187095646,0.001,0.885096748403422,0.89083343152081,0.00573668311738851
22,15,0.75,1,237,0.000512545899632788,0.0931970187095646,0.01,0.890693842253431,0.896343425593175,0.00564958333974419
22,15,0.75,1,237,0.000512545899632788,0.0931970187095646,0.1,0.892894289566288,0.898616872680407,0.00572258311411888
22,15,0.75,2,236,0.0931970187095646,0.230281591482208,0.001,0.968248843532104,0.964633892699944,-0.00361495083216001
22,15,0.75,2,236,0.0931970187095646,0.230281591482208,0.01,0.970422721554276,0.967004433708181,-0.00341828784609455
22,15,0.75,2,236,0.0931970187095646,0.230281591482208,0.1,0.97866916513744,0.97665540195574,-0.00201376318169921
22,15,0.75,3,236,0.230281591482208,0.718878956111208,0.001,0.985079608884148,0.982539204877065,-0.00254040400708322
22,15,0.75,3,236,0.230281591482208,0.718878956111208,0.01,0.987576061475667,0.984271774682633,-0.00330428679303463
22,15,0.75,3,236,0.230281591482208,0.718878956111208,0.1,0.982115812342874,0.976735900856285,-0.00537991148658901
22,15,0.5,1,237,0.000512545899632788,0.0931970187095646,0.001,0.729719426295917,0.742158691119919,0.0124392648240013
22,15,0.5,1,237,0.000512545899632788,0.0931970187095646,0.01,0.744306634855411,0.756090011444039,0.0117833765886273
22,15,0.5,1,237,0.000512545899632788,0.0931970187095646,0.1,0.763405781016138,0.776342052314354,0.0129362712982164
22,15,0.5,2,236,0.0931970187095646,0.230281591482208,0.001,0.919144783886256,0.913474449098744,-0.00567033478751267
22,15,0.5,2,236,0.0931970187095646,0.230281591482208,0.01,0.92198291491508,0.916338134566485,-0.00564478034859517
22,15,0.5,2,236,0.0931970187095646,0.230281591482208,0.1,0.939793405437071,0.93753698561331,-0.00225641982376068
22,15,0.5,3,236,0.230281591482208,0.718878956111208,0.001,0.959831068528366,0.957149917120809,-0.00268115140755776
22,15,0.5,3,236,0.230281591482208,0.718878956111208,0.01,0.963804694417623,0.959316477295574,-0.0044882171220485
22,15,0.5,3,236,0.230281591482208,0.718878956111208,0.1,0.954090470863024,0.948549212367215,-0.00554125849580933
22,15,0.25,1,237,0.000512545899632788,0.0931970187095646,0.001,0.575346621627748,0.584539457170451,0.00919283554270323
22,15,0.25,1,237,0.000512545899632788,0.0931970187095646,0.01,0.588403045611367,0.597431291672217,0.00902824606084984
22,15,0.25,1,237,0.000512545899632788,0.0931970187095646,0.1,0.612435052035057,0.624261149445803,0.0118260974107461
22,15,0.25,2,236,0.0931970187095646,0.230281591482208,0.001,0.834041933424066,0.835053929084495,0.00101199566042898
22,15,0.25,2,236,0.0931970187095646,0.230281591482208,0.01,0.848255931434445,0.849229622953424,0.000973691518978637
22,15,0.25,2,236,0.0931970187095646,0.230281591482208,0.1,0.879884764016067,0.884190843432656,0.00430607941658867
22,15,0.25,3,236,0.230281591482208,0.718878956111208,0.001,0.917791381378742,0.920321996959594,0.00253061558085199
22,15,0.25,3,236,0.230281591482208,0.718878956111208,0.01,0.922639091130901,0.923127948441225,0.000488857310324442
22,15,0.25,3,236,0.230281591482208,0.718878956111208,0.1,0.911675431009214,0.912447042466407,0.000771611457192734
22,16,0.75,1,139,0.000868814478055605,0.100367561345224,0.001,0.978680955760293,0.980970606221908,0.002289650461615
22,16,0.75,1,139,0.000868814478055605,0.100367561345224,0.01,0.978195740185246,0.978941381042884,0.000745640857638064
22,16,0.75,1,139,0.000868814478055605,0.100367561345224,0.1,0.976815616620073,0.974378096030122,-0.0024375205899515
22,16,0.75,2,139,0.100367561345224,0.23225851034844,0.001,0.924454828805485,0.911925232273068,-0.0125295965324173
22,16,0.75,2,139,0.100367561345224,0.23225851034844,0.01,0.926335780647958,0.914372313386854,-0.0119634672611043
22,16,0.75,2,139,0.100367561345224,0.23225851034844,0.1,0.921671327683924,0.912883986286037,-0.00878734139788739
22,16,0.75,3,139,0.23225851034844,0.710384245497465,0.001,0.903766464093649,0.931427308742958,0.0276608446493085
22,16,0.75,3,139,0.23225851034844,0.710384245497465,0.01,0.900263101308804,0.923318959819046,0.0230558585102421
22,16,0.75,3,139,0.23225851034844,0.710384245497465,0.1,0.878587973911801,0.901251853918874,0.0226638800070732
22,16,0.5,1,139,0.000868814478055605,0.100367561345224,0.001,0.925280632707574,0.948509466827042,0.0232288341194682
22,16,0.5,1,139,0.000868814478055605,0.100367561345224,0.01,0.921988870733537,0.943300644540299,0.0213117738067614
22,16,0.5,1,139,0.000868814478055605,0.100367561345224,0.1,0.930853301539677,0.944076566001052,0.0132232644613751
22,16,0.5,2,139,0.100367561345224,0.23225851034844,0.001,0.800535125591125,0.776070332788111,-0.0244647928030141
22,16,0.5,2,139,0.100367561345224,0.23225851034844,0.01,0.803691566916765,0.781383292753039,-0.0223082741637259
22,16,0.5,2,139,0.100367561345224,0.23225851034844,0.1,0.802228002469504,0.781157273978339,-0.0210707284911646
22,16,0.5,3,139,0.23225851034844,0.710384245497465,0.001,0.829991680882828,0.870968770632532,0.0409770897497036
22,16,0.5,3,139,0.23225851034844,0.710384245497465,0.01,0.832029074928062,0.862346081565454,0.0303170066373926
22,16,0.5,3,139,0.23225851034844,0.710384245497465,0.1,0.804985488326095,0.842236201754685,0.0372507134285893
22,16,0.25,1,139,0.000868814478055605,0.100367561345224,0.001,0.85132230666619,0.882661936321907,0.0313396296557169
22,16,0.25,1,139,0.000868814478055605,0.100367561345224,0.01,0.83908574254585,0.871344760075809,0.032259017529959
22,16,0.25,1,139,0.000868814478055605,0.100367561345224,0.1,0.848678936045728,0.87465171171745,0.0259727756717216
22,16,0.25,2,139,0.100367561345224,0.23225851034844,0.001,0.681032596692166,0.682500964165253,0.00146836747308743
22,16,0.25,2,139,0.100367561345224,0.23225851034844,0.01,0.681377575104134,0.685442750386195,0.0040651752820613
22,16,0.25,2,139,0.100367561345224,0.23225851034844,0.1,0.692221653212411,0.686480627371292,-0.00574102584111891
22,16,0.25,3,139,0.23225851034844,0.710384245497465,0.001,0.838560907290322,0.854200062601274,0.0156391553109521
22,16,0.25,3,139,0.23225851034844,0.710384245497465,0.01,0.844215688204448,0.852670132739988,0.00845444453554023
22,16,0.25,3,139,0.23225851034844,0.710384245497465,0.1,0.816510645194439,0.841175384603483,0.0246647394090445
22,17,0.75,1,205,0.00278457772337815,0.0895856973302286,0.001,0.975127774481465,0.974786844274522,-0.000340930206942702
22,17,0.75,1,205,0.00278457772337815,0.0895856973302286,0.01,0.974801890957544,0.97462422379401,-0.00017766716353429
22,17,0.75,1,205,0.00278457772337815,0.0895856973302286,0.1,0.967956389735551,0.968398117870792,0.000441728135241015
22,17,0.75,2,205,0.0895856973302286,0.209034213440578,0.001,0.983458509746101,0.986261761156299,0.00280325141019799
22,17,0.75,2,205,0.0895856973302286,0.209034213440578,0.01,0.981462449619728,0.984373355201155,0.00291090558142737
22,17,0.75,2,205,0.0895856973302286,0.209034213440578,0.1,0.977896976578511,0.982192207067618,0.00429523048910718
22,17,0.75,3,205,0.209034213440578,0.705797560762371,0.001,0.959144239868889,0.970163266726101,0.0110190268572116
22,17,0.75,3,205,0.209034213440578,0.705797560762371,0.01,0.970248018292022,0.980137621633639,0.00988960334161693
22,17,0.75,3,205,0.209034213440578,0.705797560762371,0.1,0.980429416594142,0.988682800321994,0.00825338372785234
22,17,0.5,1,205,0.00278457772337815,0.0895856973302286,0.001,0.948557079455035,0.944018120391084,-0.00453895906395141
22,17,0.5,1,205,0.00278457772337815,0.0895856973302286,0.01,0.953577273886824,0.94997268473565,-0.00360458915117345
22,17,0.5,1,205,0.00278457772337815,0.0895856973302286,0.1,0.952653569510515,0.952099375489782,-0.000554194020733645
22,17,0.5,2,205,0.0895856973302286,0.209034213440578,0.001,0.953335094105544,0.959049503661677,0.005714409556133
22,17,0.5,2,205,0.0895856973302286,0.209034213440578,0.01,0.948355935391779,0.955465789421728,0.00710985402994868
22,17,0.5,2,205,0.0895856973302286,0.209034213440578,0.1,0.935134598662582,0.946387616730869,0.0112530180682868
22,17,0.5,3,205,0.209034213440578,0.705797560762371,0.001,0.943808342588113,0.958575580116213,0.0147672375280993
22,17,0.5,3,205,0.209034213440578,0.705797560762371,0.01,0.951444886698599,0.965549558962386,0.0141046722637868
22,17,0.5,3,205,0.209034213440578,0.705797560762371,0.1,0.965029861836349,0.978797297820805,0.0137674359844562
22,17,0.25,1,205,0.00278457772337815,0.0895856973302286,0.001,0.916685479439239,0.907649268367571,-0.00903621107166785
22,17,0.25,1,205,0.00278457772337815,0.0895856973302286,0.01,0.933218094523025,0.924312809348498,-0.00890528517452649
22,17,0.25,1,205,0.00278457772337815,0.0895856973302286,0.1,0.946443246653816,0.939180685785662,-0.00726256086815358
22,17,0.25,2,205,0.0895856973302286,0.209034213440578,0.001,0.896327602546057,0.902236903628521,0.00590930108246324
22,17,0.25,2,205,0.0895856973302286,0.209034213440578,0.01,0.910590183148789,0.919623879834338,0.0090336966855491
22,17,0.25,2,205,0.0895856973302286,0.209034213440578,0.1,0.884021540772385,0.898623415681249,0.0146018749088639
22,17,0.25,3,205,0.209034213440578,0.705797560762371,0.001,0.942798960020336,0.955622571746671,0.0128236117263343
22,17,0.25,3,205,0.209034213440578,0.705797560762371,0.01,0.944425983442904,0.955790339789045,0.0113643563461412
22,17,0.25,3,205,0.209034213440578,0.705797560762371,0.1,0.956997103241173,0.969650175130519,0.0126530718893464
22,18,0.75,1,169,5.91887199452856e-05,0.107568436489314,0.001,0.818619715232073,0.852318269560314,0.033698554328241
22,18,0.75,1,169,5.91887199452856e-05,0.107568436489314,0.01,0.820980728366906,0.856206397692191,0.0352256693252854
22,18,0.75,1,169,5.91887199452856e-05,0.107568436489314,0.1,0.827310538696329,0.86397422250393,0.0366636838076009
22,18,0.75,2,169,0.107568436489314,0.229467199976686,0.001,0.933779275116284,0.9013991492435,-0.0323801258727834
22,18,0.75,2,169,0.107568436489314,0.229467199976686,0.01,0.932246851039656,0.901902120727797,-0.0303447303118588
22,18,0.75,2,169,0.107568436489314,0.229467199976686,0.1,0.928072743306994,0.896229706276167,-0.0318430370308263
22,18,0.75,3,169,0.229467199976686,0.664201564958909,0.001,0.943455810083191,0.930511274740347,-0.0129445353428442
22,18,0.75,3,169,0.229467199976686,0.664201564958909,0.01,0.944641472564971,0.935981666459996,-0.00865980610497508
22,18,0.75,3,169,0.229467199976686,0.664201564958909,0.1,0.937990226047485,0.935863542247176,-0.00212668380030834
